DATE,States/UTs,Rice,Wheat,Atta (Wheat),Gram Dal,Arhar Dal,Urad Dal,Moong Dal,Masoor Dal,Sugar,Milk @,Groundnut Oil,Mustard Oil (Packed),Vanaspati,Soya Oil (Packed),Sunflower Oil (Packed),Palm Oil (Packed),Gur,Tea Loose,Salt Pack (Iodised),Potato,Onion,Tomato,Potato_Lag_7,Potato_Lag_30,Potato_Rolling_Avg_7,Onion_Lag_7,Onion_Rolling_Avg_7
2024-06-24,Chhattisgarh,40.33,38.17,40.0,95.5,163.0,118.33,114.83,94.0,43.83,54.5,197.17,156.33,131.0,134.83,143.33,116.83,47.83,311.67,21.5,34.67,40.5,52.17,29.29,31.18,37.51142857142857,37.57,42.81285714285714
2024-06-24,Delhi,40.0,29.0,32.0,97.0,177.0,143.0,127.0,90.0,44.0,56.0,209.0,148.0,129.0,128.0,139.0,104.0,58.0,243.0,26.0,30.0,50.0,35.0,62.5,25.0,32.86857142857143,55.0,42.098571428571425
2024-06-24,DNH and DD,49.33,41.33,47.33,91.67,177.0,149.0,131.0,95.33,43.67,65.0,192.0,153.33,134.67,135.0,127.33,107.67,63.67,350.0,27.33,35.67,39.67,65.33,36.6,24.0,32.73571428571429,40.8,41.93714285714286
2024-06-24,Goa,52.5,48.0,45.5,95.5,188.5,154.0,134.0,97.0,44.0,57.5,219.0,161.0,143.0,154.0,117.5,98.0,60.5,329.0,24.5,42.0,44.5,65.0,46.0,37.0,32.16428571428572,50.0,41.151428571428575
2024-06-24,Gujarat,42.57,38.0,41.17,88.57,170.71,129.29,120.0,93.14,43.29,61.57,177.14,144.0,126.43,128.57,125.86,106.14,56.29,245.57,16.43,31.29,38.29,47.57,31.63,30.0,32.11571428571428,40.89,40.78000000000001
2024-06-24,Haryana,39.5,29.25,31.75,78.75,142.75,108.25,108.0,86.5,45.25,60.5,179.75,139.0,120.75,118.75,140.25,95.75,49.25,226.0,24.25,23.75,36.25,26.75,24.18,34.67,32.05428571428571,32.5,41.31571428571429
2024-06-24,Himachal Pradesh,41.0,22.0,33.17,89.17,169.58,135.5,117.17,89.83,47.17,52.17,219.75,163.08,138.25,129.5,143.5,118.0,48.83,270.58,27.5,33.0,43.67,35.0,27.0,29.0,32.91142857142857,40.0,41.839999999999996
2024-06-24,Jammu and Kashmir,47.5,32.8,37.67,98.33,152.0,128.0,125.5,102.83,51.0,51.0,219.75,152.17,137.17,132.67,145.4,120.0,54.67,312.33,27.4,31.67,39.0,39.0,34.67,22.33,32.48285714285714,40.5,41.62571428571429
2024-06-24,Jharkhand,40.0,31.76,35.5,85.44,160.11,121.44,113.61,83.11,45.88,59.06,176.25,141.94,127.72,126.76,150.5,104.76,50.29,278.82,24.94,29.76,36.53,45.06,30.0,31.8,32.44857142857143,50.0,39.70142857142857
2024-06-24,Karnataka,59.97,43.69,47.75,94.63,169.59,142.41,127.19,107.38,42.94,51.03,180.35,162.61,120.9,135.73,121.13,97.74,52.77,288.13,20.55,38.75,39.53,61.59,35.67,35.0,32.88857142857143,39.67,39.68142857142857
2024-06-24,Kerala,50.42,44.58,45.83,102.55,189.5,150.1,135.5,115.36,44.15,54.38,222.8,163.57,142.83,133.0,117.75,100.1,62.46,231.38,15.0,50.77,43.31,78.85,42.0,28.5,34.14142857142857,44.5,39.51142857142857
2024-06-24,Madhya Pradesh,41.45,29.34,34.49,86.13,165.62,120.04,115.83,91.79,43.4,57.8,189.55,136.49,120.4,112.87,136.48,109.77,48.26,255.5,19.87,29.77,33.19,40.41,31.29,39.77,33.924285714285716,38.29,38.78285714285715
2024-06-24,Maharashtra,53.11,39.0,43.05,92.32,178.63,136.79,127.58,97.26,43.22,59.56,183.0,159.17,129.26,112.37,122.53,103.0,55.61,307.44,23.44,40.0,39.74,65.42,23.75,29.24,36.24571428571429,36.25,39.28142857142858
2024-06-24,Manipur,50.0,43.0,40.0,100.0,180.0,145.0,140.0,95.0,55.0,59.56,183.0,150.0,140.0,140.0,122.53,140.0,85.0,220.0,25.0,40.0,45.0,35.0,33.0,39.95,37.24571428571429,43.67,39.471428571428575
2024-06-24,Meghalaya,46.0,38.22,36.78,94.6,161.67,132.0,121.11,89.78,49.33,74.0,183.0,127.5,138.33,123.75,172.0,139.0,73.83,363.89,22.0,35.33,46.67,54.11,31.67,36.0,37.76857142857143,39.0,40.56714285714286
2024-06-24,Mizoram,47.91,42.1,45.9,107.44,151.14,125.29,127.78,100.55,50.55,77.82,159.5,185.55,170.8,127.82,190.25,130.83,121.5,478.56,29.18,43.45,52.82,78.91,29.76,40.0,39.72428571428571,36.53,42.894285714285715
2024-06-24,Nagaland,41.75,42.88,48.0,102.5,130.25,133.13,121.67,97.38,50.06,73.29,200.0,138.56,166.0,150.19,195.0,142.5,84.0,322.67,17.88,33.69,55.31,65.94,38.75,30.75,39.00142857142857,39.53,45.14857142857143
2024-06-24,Odisha,38.58,37.1,39.96,84.0,163.19,123.58,112.46,82.5,44.73,52.36,172.17,142.0,113.8,125.2,116.15,94.96,51.0,273.9,26.23,30.04,40.35,57.38,50.77,27.92,36.04,43.31,44.72571428571429
2024-06-24,Puducherry,65.0,45.0,40.0,91.0,178.0,138.0,121.0,90.0,43.0,48.0,203.0,146.0,142.0,125.2,110.0,100.0,48.0,298.0,26.0,46.0,41.0,31.0,29.77,26.5,38.35857142857143,33.19,45.84142857142858
2024-06-24,Punjab,39.67,25.2,31.33,91.33,160.13,128.8,118.13,98.73,44.6,60.93,200.69,129.73,122.67,117.4,134.77,102.45,54.47,281.47,26.4,28.2,40.93,31.8,40.0,35.0,36.67285714285715,39.74,46.011428571428574
2024-06-24,Rajasthan,41.32,29.32,33.0,77.11,130.29,112.11,105.07,90.36,42.56,52.2,184.35,148.59,123.32,134.96,157.0,110.5,44.89,297.33,21.17,26.41,34.41,36.26,40.0,48.6,34.73142857142857,45.0,44.49857142857143
2024-06-24,Sikkim,54.6,35.2,38.4,86.0,136.6,126.6,125.0,100.0,49.0,63.4,184.35,167.8,128.4,138.75,177.0,110.5,60.2,410.0,18.8,36.6,54.0,61.4,35.33,29.0,34.91285714285714,46.67,45.54571428571428
2024-06-24,Tamil Nadu,62.18,45.28,53.68,94.56,182.88,145.0,125.47,94.23,44.12,47.12,203.38,173.91,126.44,138.75,113.56,93.59,56.38,309.44,24.44,48.62,46.47,73.44,43.45,28.58,35.651428571428575,52.82,44.63857142857143
2024-06-24,Telangana,53.9,42.3,45.8,80.44,165.7,130.1,119.7,93.2,41.4,64.78,163.22,166.11,121.2,150.5,115.2,98.3,56.5,304.2,20.4,35.1,43.2,66.44,33.69,29.29,35.85285714285715,55.31,42.90857142857143
2024-06-24,Tripura,38.5,42.3,39.0,87.33,147.33,128.0,111.25,103.5,48.0,71.25,163.22,132.25,122.67,116.0,139.75,100.25,69.25,221.5,10.0,34.25,46.25,52.75,30.04,62.5,36.45428571428572,40.35,43.75142857142857
2024-06-24,Uttar Pradesh,38.96,26.32,32.59,84.25,159.71,121.37,115.2,93.73,43.81,62.91,190.23,140.37,127.95,130.28,152.79,110.42,49.88,239.4,26.69,28.03,36.91,37.04,46.0,36.6,33.887142857142855,41.0,43.16714285714285
2024-06-24,Uttarakhand,38.0,26.5,34.0,90.25,146.25,115.25,113.25,99.5,42.5,60.5,154.5,138.75,130.5,132.25,147.0,116.5,56.75,264.0,28.0,30.25,34.75,28.75,28.2,46.0,34.18,40.93,42.28428571428571
2024-06-24,West Bengal,44.87,30.2,37.91,84.83,156.26,123.95,130.22,106.96,46.04,54.91,197.45,133.13,114.39,113.83,127.83,100.33,52.52,274.09,21.86,29.52,37.91,53.65,26.41,31.63,34.62428571428571,34.41,42.784285714285716
2024-06-25,Andaman and Nicobar,48.67,30.2,68.0,96.33,174.33,156.67,135.33,100.0,54.0,73.0,232.5,172.33,164.33,113.83,128.33,114.33,77.0,314.67,20.67,62.5,55.0,105.0,36.6,24.18,38.324285714285715,54.0,42.92714285714286
2024-06-25,Andhra Pradesh,60.6,44.4,47.4,88.0,176.8,138.0,125.8,101.6,42.8,60.4,166.8,167.0,111.2,148.67,111.4,90.2,58.6,317.0,21.8,35.4,40.6,54.6,48.62,27.0,36.43571428571429,46.47,42.08857142857143
2024-06-25,Arunachal pradesh,46.0,45.0,44.25,101.75,156.75,131.0,122.5,105.0,53.33,76.0,143.5,157.67,161.0,139.33,181.0,90.2,75.0,298.5,18.33,38.0,46.67,66.67,35.1,34.67,36.85,43.2,42.58428571428571
2024-06-25,Assam,43.27,32.77,36.5,89.23,160.31,114.23,115.38,92.81,47.46,71.4,210.33,150.46,136.75,137.36,147.4,115.39,59.35,257.15,13.52,31.88,41.85,50.44,34.25,30.0,36.51142857142857,46.25,41.955714285714286
2024-06-25,Bihar,38.28,27.22,33.08,81.94,153.75,120.94,114.61,80.11,44.33,55.92,182.44,134.94,122.56,125.89,159.66,102.57,47.67,281.92,23.25,24.42,32.86,33.75,28.03,35.67,35.995714285714286,36.91,41.377142857142864
2024-06-25,Chandigarh,40.0,32.0,34.0,95.0,179.0,130.0,125.0,98.0,44.0,62.0,190.0,148.0,120.0,129.0,135.0,105.0,55.0,253.0,28.0,27.0,40.0,40.0,30.25,42.0,35.53142857142857,34.75,42.12714285714286
2024-06-25,Chhattisgarh,40.33,38.17,40.0,95.5,163.0,118.33,114.83,94.0,43.83,54.5,197.17,156.33,131.0,134.83,143.33,116.83,47.83,311.67,21.5,34.67,40.5,56.0,29.52,31.29,36.26714285714286,37.91,42.49714285714286
2024-06-25,Delhi,40.0,29.0,32.0,97.0,177.0,143.0,127.0,90.0,44.0,56.0,209.0,148.0,129.0,128.0,139.0,104.0,58.0,243.0,26.0,32.0,50.0,37.0,62.5,23.75,31.91,55.0,41.78285714285715
2024-06-25,DNH and DD,49.33,41.33,47.33,91.67,177.0,149.0,131.0,95.33,43.67,65.0,192.0,153.33,134.67,135.0,127.33,107.67,63.67,350.0,27.33,35.67,39.67,70.33,35.4,33.0,31.948571428571427,40.6,41.65
2024-06-25,Goa,52.5,48.0,46.5,95.5,188.5,154.0,134.0,97.0,44.0,57.5,219.0,161.0,143.0,154.0,117.5,98.0,60.5,329.0,24.5,42.0,44.0,65.0,38.0,31.67,32.519999999999996,46.67,41.26857142857143
2024-06-25,Gujarat,43.13,38.0,39.88,88.25,171.13,127.63,119.13,93.38,43.43,60.86,177.0,143.25,127.25,128.5,124.88,104.88,56.86,256.86,17.43,32.63,38.5,47.25,31.88,29.76,32.62714285714286,41.85,40.79
2024-06-25,Haryana,42.0,30.0,33.0,79.33,137.0,107.67,106.67,90.33,45.67,61.67,177.67,142.33,124.33,119.67,145.67,97.0,49.33,220.67,24.0,24.33,40.0,29.33,24.42,38.75,32.614285714285714,32.86,41.81
2024-06-25,Himachal Pradesh,41.08,22.0,33.17,90.25,170.0,135.5,117.17,89.83,47.08,52.17,219.75,163.08,138.42,129.5,143.5,118.0,48.67,270.75,27.5,33.17,45.33,35.17,27.0,50.77,33.49571428571429,40.0,42.57142857142857
2024-06-25,Jammu and Kashmir,45.86,32.33,37.43,97.14,150.86,126.86,124.71,102.43,50.71,50.57,219.75,153.14,136.71,132.71,145.33,125.25,53.43,319.0,27.5,31.86,38.71,39.86,34.67,29.77,33.09428571428571,40.5,42.31571428571429
2024-06-25,Jharkhand,40.06,31.76,35.44,85.61,160.17,120.89,113.67,83.0,45.71,58.94,176.42,141.11,127.5,126.12,149.86,104.76,50.35,278.06,24.88,29.33,35.67,47.47,32.0,40.0,32.712857142857146,50.0,40.26857142857143
2024-06-25,Karnataka,59.94,43.59,47.72,94.66,169.72,142.41,127.16,107.38,42.94,51.0,180.39,162.58,121.29,135.6,121.06,97.52,52.68,286.9,20.56,38.66,39.94,60.78,35.67,40.0,33.14,39.67,40.30714285714286
2024-06-25,Kerala,50.31,44.77,45.69,103.25,190.0,150.73,136.45,114.08,44.29,54.21,220.17,162.25,145.07,129.0,118.21,99.83,62.5,234.07,14.92,50.0,42.86,76.21,42.0,35.33,34.28285714285715,44.0,40.144285714285715
2024-06-25,Madhya Pradesh,40.8,29.09,34.35,85.72,165.13,119.57,115.39,92.04,43.58,57.82,189.41,136.3,121.09,113.07,135.86,111.63,48.49,254.24,19.39,29.87,34.04,43.18,32.63,43.45,33.88857142857143,38.5,39.50714285714286
2024-06-25,Maharashtra,53.26,38.95,43.0,92.16,178.63,136.68,127.42,97.16,43.0,59.84,183.0,159.33,129.74,112.42,122.53,103.13,55.47,302.26,23.63,40.11,39.74,65.53,24.33,33.69,36.142857142857146,40.0,39.46999999999999
2024-06-25,Manipur,50.0,43.0,40.0,100.0,180.0,145.0,140.0,95.0,55.0,59.84,183.0,150.0,140.0,140.0,122.53,140.0,85.0,220.0,25.0,40.0,45.0,35.0,33.17,30.04,37.11857142857143,45.33,39.42285714285715
2024-06-25,Meghalaya,46.2,38.4,36.7,94.67,164.29,132.0,121.0,89.8,49.4,73.6,183.0,135.0,138.0,125.7,172.0,126.0,73.83,374.2,21.3,35.9,45.8,55.7,31.86,46.0,37.69571428571429,38.71,40.43571428571429
2024-06-25,Mizoram,47.91,42.1,45.9,107.44,151.14,125.29,127.78,100.27,50.55,77.82,159.5,185.55,170.8,126.82,190.25,130.83,121.71,477.78,29.18,43.45,54.36,78.91,29.33,28.2,39.712857142857146,35.67,43.105714285714285
2024-06-25,Nagaland,41.75,42.88,48.0,102.5,131.08,133.13,121.67,97.69,50.06,73.29,200.0,138.88,166.0,150.19,195.0,142.5,84.0,322.67,17.88,33.38,56.56,69.69,38.66,26.41,38.958571428571425,39.94,45.480000000000004
2024-06-25,Odisha,38.7,37.47,39.55,85.26,165.35,124.74,111.61,81.52,44.91,52.3,182.6,141.7,113.09,127.33,114.35,95.0,51.04,276.5,25.74,32.22,39.0,61.74,50.0,36.6,36.41857142857143,42.86,44.92857142857143
2024-06-25,Puducherry,65.0,45.0,40.0,91.0,178.0,138.0,121.0,90.0,43.0,48.0,203.0,146.0,142.0,127.33,110.0,100.0,48.0,298.0,26.0,45.0,40.0,31.0,29.87,48.62,38.58,34.04,45.78000000000001
2024-06-25,Punjab,39.93,25.2,31.33,91.13,160.53,128.6,118.27,98.13,44.67,60.93,200.69,129.8,122.47,117.6,135.23,102.36,54.53,281.33,26.33,29.33,42.07,33.27,40.11,35.1,37.04,39.74,46.112857142857145
2024-06-25,Rajasthan,41.75,29.21,32.75,78.13,131.33,112.0,105.29,89.75,42.5,51.42,182.52,146.71,122.68,132.75,159.0,110.33,44.96,294.23,20.48,26.83,36.7,38.74,40.0,34.25,35.15857142857143,45.0,44.92714285714286
2024-06-25,Sikkim,52.0,35.2,38.4,86.0,136.25,126.6,125.0,100.0,49.0,63.4,182.52,167.8,128.4,138.75,177.0,110.33,60.2,380.75,18.8,36.6,55.0,67.4,35.9,28.03,35.25857142857143,45.8,46.24142857142857
2024-06-25,Tamil Nadu,61.91,45.03,54.97,94.41,182.59,144.88,125.41,94.41,44.16,47.31,205.59,174.83,126.81,138.75,113.53,94.0,56.28,313.39,24.5,48.25,46.66,70.38,43.45,30.25,35.94428571428572,54.36,45.14142857142857
2024-06-25,Telangana,53.8,42.2,45.9,80.44,166.3,130.0,119.6,93.1,41.4,65.2,162.4,163.8,121.3,149.83,115.4,98.0,56.3,304.6,20.1,35.4,44.7,67.4,33.38,29.52,36.23285714285714,56.56,43.44714285714286
2024-06-25,Tripura,38.5,42.2,39.0,87.33,146.67,128.0,111.25,103.5,48.0,71.25,162.4,132.25,122.67,116.0,139.75,100.25,69.25,221.5,10.0,34.25,46.75,52.75,32.22,62.5,36.52285714285714,39.0,44.55428571428571
2024-06-25,Uttar Pradesh,38.97,26.42,32.69,84.53,159.35,121.7,115.3,93.84,43.84,62.84,189.89,140.41,127.68,130.15,152.52,110.23,49.82,238.86,26.7,28.23,37.59,37.16,45.0,35.4,34.12714285714286,40.0,44.209999999999994
2024-06-25,Uttarakhand,37.75,26.5,34.0,90.5,145.5,115.5,113.5,99.5,42.75,60.5,154.5,139.0,130.25,131.75,147.25,116.5,56.75,264.0,28.0,30.75,36.25,29.25,29.33,38.0,34.33,42.07,43.378571428571426
2024-06-25,West Bengal,44.67,30.67,37.81,85.1,156.05,123.7,131.43,106.81,46.14,54.9,196.64,132.48,115.33,113.57,127.48,99.75,52.0,271.24,21.65,29.81,39.1,55.67,26.83,31.88,34.75571428571429,36.7,43.721428571428575
2024-06-26,Andaman and Nicobar,48.67,30.67,68.0,96.33,174.33,156.67,135.33,100.0,54.0,73.0,232.5,172.33,164.33,113.57,128.33,114.33,77.0,314.67,20.67,62.5,55.0,105.0,36.6,24.42,38.455714285714286,55.0,43.721428571428575
2024-06-26,Andhra Pradesh,60.6,44.4,47.4,88.0,176.8,138.0,125.8,101.6,42.8,60.4,166.8,167.0,111.2,148.67,111.4,90.2,58.6,317.0,21.8,35.4,40.6,54.6,48.25,27.0,36.62,46.66,42.855714285714285
2024-06-26,Arunachal pradesh,46.0,45.0,44.25,101.75,156.75,131.0,122.5,105.0,53.33,76.0,143.5,157.67,161.0,139.33,181.0,90.2,75.0,298.5,18.33,38.0,46.67,66.67,35.4,34.67,36.99142857142857,44.7,43.13714285714286
2024-06-26,Assam,43.27,32.77,36.5,89.23,160.31,114.23,115.38,92.81,47.46,71.4,210.33,150.46,136.75,137.36,147.4,115.39,59.35,257.15,13.52,31.88,41.85,50.44,34.25,32.0,36.652857142857144,46.75,42.43714285714286
2024-06-26,Bihar,38.28,27.22,33.08,81.94,153.75,120.94,114.61,80.11,44.33,55.92,182.44,134.94,122.56,125.89,159.66,102.57,47.67,281.92,23.25,24.42,32.86,33.75,28.23,35.67,36.10857142857143,37.59,41.76142857142857
2024-06-26,Chandigarh,40.0,32.0,34.0,95.0,179.0,130.0,125.0,98.0,44.0,62.0,190.0,148.0,120.0,129.0,135.0,105.0,55.0,253.0,28.0,27.0,40.0,40.0,30.75,42.0,35.57285714285714,36.25,42.29714285714285
2024-06-26,Chhattisgarh,40.33,38.17,40.0,95.5,163.0,118.33,114.83,94.0,43.83,54.5,197.17,156.33,131.0,134.83,143.33,116.83,47.83,311.67,21.5,34.67,40.5,56.0,29.81,32.63,36.26714285714286,39.1,42.49714285714286
2024-06-26,Delhi,40.0,29.0,32.0,97.0,177.0,143.0,127.0,90.0,44.0,56.0,209.0,148.0,129.0,128.0,139.0,104.0,58.0,243.0,26.0,32.0,50.0,37.0,62.5,24.33,31.91,55.0,41.78285714285715
2024-06-26,DNH and DD,49.33,41.33,47.33,91.67,177.0,149.0,131.0,95.33,43.67,65.0,192.0,153.33,134.67,135.0,127.33,107.67,63.67,350.0,27.33,35.67,39.67,70.33,35.4,33.17,31.94857142857143,40.6,41.65
2024-06-26,Goa,52.5,48.0,46.5,95.5,188.5,154.0,134.0,97.0,44.0,57.5,219.0,161.0,143.0,154.0,117.5,98.0,60.5,329.0,24.5,42.0,44.0,65.0,38.0,31.86,32.519999999999996,46.67,41.26857142857143
2024-06-26,Gujarat,43.13,38.0,39.88,88.25,171.13,127.63,119.13,93.38,43.43,60.86,177.0,143.25,127.25,128.5,124.88,104.88,56.86,256.86,17.43,32.63,38.5,47.25,31.88,29.33,32.62714285714286,41.85,40.79
2024-06-26,Haryana,42.0,30.0,33.0,79.33,137.0,107.67,106.67,90.33,45.67,61.67,177.67,142.33,124.33,119.67,145.67,97.0,49.33,220.67,24.0,24.33,40.0,29.33,24.42,38.66,32.614285714285714,32.86,41.81
2024-06-26,Himachal Pradesh,41.08,22.0,33.17,90.25,170.0,135.5,117.17,89.83,47.08,52.17,219.75,163.08,138.42,129.5,143.5,118.0,48.67,270.75,27.5,33.17,45.33,35.17,27.0,50.0,33.495714285714286,40.0,42.57142857142857
2024-06-26,Jammu and Kashmir,45.86,32.33,37.43,97.14,150.86,126.86,124.71,102.43,50.71,50.57,219.75,153.14,136.71,132.71,145.33,125.25,53.43,319.0,27.5,31.86,38.71,39.86,34.67,29.87,33.09428571428572,40.5,42.315714285714286
2024-06-26,Jharkhand,40.06,31.76,35.44,85.61,160.17,120.89,113.67,83.0,45.71,58.94,176.42,141.11,127.5,126.12,149.86,104.76,50.35,278.06,24.88,29.33,35.67,47.47,32.0,40.11,32.712857142857146,50.0,40.26857142857143
2024-06-26,Karnataka,59.94,43.59,47.72,94.66,169.72,142.41,127.16,107.38,42.94,51.0,180.39,162.58,121.29,135.6,121.06,97.52,52.68,286.9,20.56,38.66,39.94,60.78,35.67,40.0,33.14,39.67,40.30714285714286
2024-06-26,Kerala,50.31,44.77,45.69,103.25,190.0,150.73,136.45,114.08,44.29,54.21,220.17,162.25,145.07,129.0,118.21,99.83,62.5,234.07,14.92,50.0,42.86,76.21,42.0,35.9,34.28285714285714,44.0,40.144285714285715
2024-06-26,Madhya Pradesh,40.8,29.09,34.35,85.72,165.13,119.57,115.39,92.04,43.58,57.82,189.41,136.3,121.09,113.07,135.86,111.63,48.49,254.24,19.39,29.87,34.04,43.18,32.63,43.45,33.88857142857143,38.5,39.50714285714285
2024-06-26,Maharashtra,53.26,38.95,43.0,92.16,178.63,136.68,127.42,97.16,43.0,59.84,183.0,159.33,129.74,112.42,122.53,103.13,55.47,302.26,23.63,40.11,39.74,65.53,24.33,33.38,36.142857142857146,40.0,39.46999999999999
2024-06-26,Manipur,50.0,43.0,40.0,100.0,180.0,145.0,140.0,95.0,55.0,59.84,183.0,150.0,140.0,140.0,122.53,140.0,85.0,220.0,25.0,40.0,45.0,35.0,33.17,32.22,37.11857142857143,45.33,39.42285714285714
2024-06-26,Meghalaya,46.2,38.4,36.7,94.67,164.29,132.0,121.0,89.8,49.4,73.6,183.0,135.0,138.0,125.7,172.0,126.0,73.83,374.2,21.3,35.9,45.8,55.7,31.86,45.0,37.69571428571429,38.71,40.43571428571429
2024-06-26,Mizoram,47.91,42.1,45.9,107.44,151.14,125.29,127.78,100.27,50.55,77.82,159.5,185.55,170.8,126.82,190.25,130.83,121.71,477.78,29.18,43.45,54.36,78.91,29.33,29.33,39.712857142857146,35.67,43.105714285714285
2024-06-26,Nagaland,41.75,42.88,48.0,102.5,131.08,133.13,121.67,97.69,50.06,73.29,200.0,138.88,166.0,150.19,195.0,142.5,84.0,322.67,17.88,33.38,56.56,69.69,38.66,26.83,38.95857142857143,39.94,45.480000000000004
2024-06-26,Odisha,38.7,37.47,39.55,85.26,165.35,124.74,111.61,81.52,44.91,52.3,182.6,141.7,113.09,127.33,114.35,95.0,51.04,276.5,25.74,32.22,39.0,61.74,50.0,36.6,36.41857142857143,42.86,44.92857142857143
2024-06-26,Puducherry,65.0,45.0,40.0,91.0,178.0,138.0,121.0,90.0,43.0,48.0,203.0,146.0,142.0,127.33,110.0,100.0,48.0,298.0,26.0,45.0,40.0,31.0,29.87,48.25,38.58,34.04,45.78000000000001
2024-06-26,Punjab,39.93,25.2,31.33,91.13,160.53,128.6,118.27,98.13,44.67,60.93,200.69,129.8,122.47,117.6,135.23,102.36,54.53,281.33,26.33,29.33,42.07,33.27,40.11,35.4,37.04,39.74,46.112857142857145
2024-06-26,Rajasthan,41.75,29.21,32.75,78.13,131.33,112.0,105.29,89.75,42.5,51.42,182.52,146.71,122.68,132.75,159.0,110.33,44.96,294.23,20.48,26.83,36.7,38.74,40.0,34.25,35.15857142857143,45.0,44.92714285714286
2024-06-26,Sikkim,52.0,35.2,38.4,86.0,136.25,126.6,125.0,100.0,49.0,63.4,182.52,167.8,128.4,138.75,177.0,110.33,60.2,380.75,18.8,36.6,55.0,67.4,35.9,28.23,35.25857142857143,45.8,46.24142857142857
2024-06-26,Tamil Nadu,61.91,45.03,54.97,94.41,182.59,144.88,125.41,94.41,44.16,47.31,205.59,174.83,126.81,138.75,113.53,94.0,56.28,313.39,24.5,48.25,46.66,70.38,43.45,30.75,35.94428571428571,54.36,45.14142857142857
2024-06-26,Telangana,53.8,42.2,45.9,80.44,166.3,130.0,119.6,93.1,41.4,65.2,162.4,163.8,121.3,149.83,115.4,98.0,56.3,304.6,20.1,35.4,44.7,67.4,33.38,29.81,36.23285714285714,56.56,43.44714285714286
2024-06-26,Tripura,38.5,42.2,39.0,87.33,146.67,128.0,111.25,103.5,48.0,71.25,162.4,132.25,122.67,116.0,139.75,100.25,69.25,221.5,10.0,34.25,46.75,52.75,32.22,62.5,36.52285714285714,39.0,44.55428571428571
2024-06-26,Uttar Pradesh,38.97,26.42,32.69,84.53,159.35,121.7,115.3,93.84,43.84,62.84,189.89,140.41,127.68,130.15,152.52,110.23,49.82,238.86,26.7,28.23,37.59,37.16,45.0,35.4,34.12714285714286,40.0,44.21
2024-06-26,Uttarakhand,37.75,26.5,34.0,90.5,145.5,115.5,113.5,99.5,42.75,60.5,154.5,139.0,130.25,131.75,147.25,116.5,56.75,264.0,28.0,30.75,36.25,29.25,29.33,38.0,34.33,42.07,43.378571428571426
2024-06-26,West Bengal,44.67,30.67,37.81,85.1,156.05,123.7,131.43,106.81,46.14,54.9,196.64,132.48,115.33,113.57,127.48,99.75,52.0,271.24,21.65,29.81,39.1,55.67,26.83,31.88,34.755714285714284,36.7,43.721428571428575
2024-06-27,Andaman and Nicobar,48.67,30.67,68.0,95.0,172.67,155.0,136.67,100.33,55.67,73.67,232.5,175.0,164.33,113.57,128.67,114.0,78.33,308.67,21.33,61.67,56.67,109.0,36.6,24.42,38.33714285714286,55.0,43.96
2024-06-27,Andhra Pradesh,60.6,43.8,47.4,88.0,176.8,138.0,125.8,101.6,42.8,60.4,166.8,167.0,111.2,147.33,111.4,90.2,58.6,317.0,21.8,37.0,41.0,56.4,48.25,27.0,36.730000000000004,46.66,43.151428571428575
2024-06-27,Arunachal pradesh,46.0,45.0,44.25,101.75,157.75,131.0,122.5,105.0,53.33,76.0,143.5,157.67,165.0,139.33,181.0,90.2,76.0,298.5,18.33,38.33,46.67,66.67,35.4,34.67,37.14857142857143,44.7,43.432857142857145
2024-06-27,Assam,42.93,32.87,36.39,89.43,161.43,115.5,116.11,92.46,47.39,71.54,209.29,151.18,136.05,137.07,147.09,114.95,59.5,252.57,13.39,31.86,42.39,53.96,34.25,32.0,36.80714285714286,46.75,42.81
2024-06-27,Bihar,38.14,27.3,33.27,82.0,154.54,120.65,114.75,80.27,44.36,56.03,183.87,136.46,122.84,126.41,157.79,104.07,47.42,285.31,23.47,24.89,34.33,37.33,28.23,35.67,36.33,37.59,42.34428571428572
2024-06-27,Chandigarh,40.0,32.0,34.0,95.0,179.0,130.0,125.0,98.0,44.0,62.0,190.0,148.0,120.0,129.0,135.0,105.0,55.0,253.0,28.0,28.0,40.0,43.0,30.75,42.0,35.93714285714286,36.25,42.879999999999995
2024-06-27,Chhattisgarh,40.25,37.0,38.88,93.0,159.63,115.25,114.5,92.5,43.25,59.63,194.5,154.75,124.13,131.5,143.63,115.0,47.75,286.38,23.13,34.63,40.63,56.13,29.81,32.63,36.62571428571429,39.1,43.098571428571425
2024-06-27,Delhi,40.0,29.0,32.0,97.0,177.0,143.0,127.0,90.0,44.0,56.0,209.0,148.0,129.0,128.0,141.0,104.0,58.0,243.0,26.0,33.0,50.0,40.0,61.67,24.33,32.529999999999994,56.67,42.145714285714284
2024-06-27,DNH and DD,49.0,41.33,47.33,91.33,177.0,149.0,131.0,95.33,43.67,65.0,191.67,153.33,134.67,135.0,127.33,107.67,63.67,350.0,27.33,35.67,39.0,68.0,37.0,33.17,32.339999999999996,41.0,41.86
2024-06-27,Goa,52.5,48.0,46.5,95.5,188.5,154.0,134.0,97.0,44.0,57.5,220.0,161.0,143.0,154.0,117.5,98.0,60.5,329.0,24.5,42.0,44.0,62.5,38.33,31.86,32.864285714285714,46.67,41.478571428571435
