DATE,States/UTs,Commodity,Price,Dates
,Kerala,Groundnut Oil (Packed),211.5,2024-07-26
,Madhya Pradesh,Groundnut Oil (Packed),188.17,2024-07-26
,Maharashtra,Groundnut Oil (Packed),181.79,2024-07-26
,Manipur,Groundnut Oil (Packed),181.79,2024-07-26
,Meghalaya,Groundnut Oil (Packed),181.79,2024-07-26
,Mizoram,Groundnut Oil (Packed),159.5,2024-07-26
,Nagaland,Groundnut Oil (Packed),200.0,2024-07-26
,Odisha,Groundnut Oil (Packed),187.5,2024-07-26
,Puducherry,Groundnut Oil (Packed),199.0,2024-07-26
,Punjab,Groundnut Oil (Packed),205.4,2024-07-26
,Rajasthan,Groundnut Oil (Packed),182.08,2024-07-26
,Sikkim,Groundnut Oil (Packed),182.08,2024-07-26
,Tamil Nadu,Groundnut Oil (Packed),204.66,2024-07-26
,Telangana,Groundnut Oil (Packed),160.4,2024-07-26
,Tripura,Groundnut Oil (Packed),160.4,2024-07-26
,Uttar Pradesh,Groundnut Oil (Packed),189.81,2024-07-26
,Uttarakhand,Groundnut Oil (Packed),154.75,2024-07-26
,West Bengal,Groundnut Oil (Packed),197.3,2024-07-26
,Andaman and Nicobar,Groundnut Oil (Packed),233.5,2024-07-27
,Andhra Pradesh,Groundnut Oil (Packed),163.0,2024-07-27
,Arunachal pradesh,Groundnut Oil (Packed),167.0,2024-07-27
,Assam,Groundnut Oil (Packed),214.75,2024-07-27
,Bihar,Groundnut Oil (Packed),190.57,2024-07-27
,Chandigarh,Groundnut Oil (Packed),189.0,2024-07-27
,Chhattisgarh,Groundnut Oil (Packed),189.71,2024-07-27
,Delhi,Groundnut Oil (Packed),207.0,2024-07-27
,DNH and DD,Groundnut Oil (Packed),202.67,2024-07-27
,Gujarat,Groundnut Oil (Packed),175.2,2024-07-27
,Haryana,Groundnut Oil (Packed),205.5,2024-07-27
,Himachal Pradesh,Groundnut Oil (Packed),218.75,2024-07-27
,Jammu and Kashmir,Groundnut Oil (Packed),218.75,2024-07-27
,Jharkhand,Groundnut Oil (Packed),178.43,2024-07-27
,Karnataka,Groundnut Oil (Packed),176.09,2024-07-27
,Kerala,Groundnut Oil (Packed),223.0,2024-07-27
,Madhya Pradesh,Groundnut Oil (Packed),188.29,2024-07-27
,Maharashtra,Groundnut Oil (Packed),181.84,2024-07-27
,Meghalaya,Groundnut Oil (Packed),181.84,2024-07-27
,Mizoram,Groundnut Oil (Packed),181.84,2024-07-27
,Nagaland,Groundnut Oil (Packed),200.0,2024-07-27
,Odisha,Groundnut Oil (Packed),176.67,2024-07-27
,Puducherry,Groundnut Oil (Packed),199.0,2024-07-27
,Punjab,Groundnut Oil (Packed),206.11,2024-07-27
,Rajasthan,Groundnut Oil (Packed),177.33,2024-07-27
,Sikkim,Groundnut Oil (Packed),177.33,2024-07-27
,Tamil Nadu,Groundnut Oil (Packed),205.61,2024-07-27
,Telangana,Groundnut Oil (Packed),157.0,2024-07-27
,Tripura,Groundnut Oil (Packed),157.0,2024-07-27
,Uttar Pradesh,Groundnut Oil (Packed),189.03,2024-07-27
,Uttarakhand,Groundnut Oil (Packed),157.67,2024-07-27
,West Bengal,Groundnut Oil (Packed),192.2,2024-07-27
,Andhra Pradesh,Groundnut Oil (Packed),163.0,2024-07-28
,Arunachal pradesh,Groundnut Oil (Packed),167.0,2024-07-28
,Assam,Groundnut Oil (Packed),233.0,2024-07-28
,Bihar,Groundnut Oil (Packed),179.13,2024-07-28
,Chandigarh,Groundnut Oil (Packed),189.0,2024-07-28
,Chhattisgarh,Groundnut Oil (Packed),192.5,2024-07-28
,Delhi,Groundnut Oil (Packed),207.0,2024-07-28
,DNH and DD,Groundnut Oil (Packed),202.67,2024-07-28
,Gujarat,Groundnut Oil (Packed),173.0,2024-07-28
,Haryana,Groundnut Oil (Packed),198.0,2024-07-28
,Himachal Pradesh,Groundnut Oil (Packed),218.75,2024-07-28
,Jammu and Kashmir,Groundnut Oil (Packed),218.75,2024-07-28
,Jharkhand,Groundnut Oil (Packed),198.75,2024-07-28
,Karnataka,Groundnut Oil (Packed),177.25,2024-07-28
,Madhya Pradesh,Groundnut Oil (Packed),188.8,2024-07-28
,Maharashtra,Groundnut Oil (Packed),181.95,2024-07-28
,Meghalaya,Groundnut Oil (Packed),181.95,2024-07-28
,Mizoram,Groundnut Oil (Packed),181.95,2024-07-28
,Odisha,Groundnut Oil (Packed),185.0,2024-07-28
,Puducherry,Groundnut Oil (Packed),199.0,2024-07-28
,Punjab,Groundnut Oil (Packed),205.5,2024-07-28
,Rajasthan,Groundnut Oil (Packed),176.0,2024-07-28
,Sikkim,Groundnut Oil (Packed),176.0,2024-07-28
,Tamil Nadu,Groundnut Oil (Packed),202.47,2024-07-28
,Telangana,Groundnut Oil (Packed),149.5,2024-07-28
,Uttar Pradesh,Groundnut Oil (Packed),190.53,2024-07-28
,West Bengal,Groundnut Oil (Packed),192.33,2024-07-28
,Andaman and Nicobar,Groundnut Oil (Packed),233.5,2024-07-29
,Andhra Pradesh,Groundnut Oil (Packed),163.0,2024-07-29
,Arunachal pradesh,Groundnut Oil (Packed),167.0,2024-07-29
,Assam,Groundnut Oil (Packed),210.0,2024-07-29
,Bihar,Groundnut Oil (Packed),188.13,2024-07-29
,Chandigarh,Groundnut Oil (Packed),189.0,2024-07-29
,Chhattisgarh,Groundnut Oil (Packed),187.25,2024-07-29
,Delhi,Groundnut Oil (Packed),207.0,2024-07-29
,DNH and DD,Groundnut Oil (Packed),202.67,2024-07-29
,Goa,Groundnut Oil (Packed),216.5,2024-07-29
,Gujarat,Groundnut Oil (Packed),177.5,2024-07-29
,Haryana,Groundnut Oil (Packed),189.75,2024-07-29
,Himachal Pradesh,Groundnut Oil (Packed),218.75,2024-07-29
,Jammu and Kashmir,Groundnut Oil (Packed),218.75,2024-07-29
,Jharkhand,Groundnut Oil (Packed),178.43,2024-07-29
,Karnataka,Groundnut Oil (Packed),173.59,2024-07-29
,Kerala,Groundnut Oil (Packed),211.33,2024-07-29
,Madhya Pradesh,Groundnut Oil (Packed),187.92,2024-07-29
,Maharashtra,Groundnut Oil (Packed),181.79,2024-07-29
,Manipur,Groundnut Oil (Packed),181.79,2024-07-29
,Meghalaya,Groundnut Oil (Packed),181.79,2024-07-29
,Mizoram,Groundnut Oil (Packed),159.5,2024-07-29
,Nagaland,Groundnut Oil (Packed),200.0,2024-07-29
,Odisha,Groundnut Oil (Packed),177.57,2024-07-29
,Puducherry,Groundnut Oil (Packed),213.0,2024-07-29
,Punjab,Groundnut Oil (Packed),207.0,2024-07-29
,Rajasthan,Groundnut Oil (Packed),184.04,2024-07-29
,Sikkim,Groundnut Oil (Packed),184.04,2024-07-29
,Tamil Nadu,Groundnut Oil (Packed),203.9,2024-07-29
,Telangana,Groundnut Oil (Packed),157.25,2024-07-29
,Tripura,Groundnut Oil (Packed),157.25,2024-07-29
,Uttar Pradesh,Groundnut Oil (Packed),189.32,2024-07-29
,Uttarakhand,Groundnut Oil (Packed),154.75,2024-07-29
,West Bengal,Groundnut Oil (Packed),195.64,2024-07-29
,Andaman and Nicobar,Groundnut Oil (Packed),234.5,2024-07-30
,Andhra Pradesh,Groundnut Oil (Packed),163.6,2024-07-30
,Arunachal pradesh,Groundnut Oil (Packed),167.0,2024-07-30
,Assam,Groundnut Oil (Packed),209.0,2024-07-30
,Bihar,Groundnut Oil (Packed),188.62,2024-07-30
,Chandigarh,Groundnut Oil (Packed),189.0,2024-07-30
,Chhattisgarh,Groundnut Oil (Packed),187.57,2024-07-30
,Delhi,Groundnut Oil (Packed),207.0,2024-07-30
,DNH and DD,Groundnut Oil (Packed),202.67,2024-07-30
,Goa,Groundnut Oil (Packed),216.5,2024-07-30
,Gujarat,Groundnut Oil (Packed),176.57,2024-07-30
,Haryana,Groundnut Oil (Packed),193.75,2024-07-30
,Himachal Pradesh,Groundnut Oil (Packed),218.75,2024-07-30
,Jammu and Kashmir,Groundnut Oil (Packed),218.75,2024-07-30
,Jharkhand,Groundnut Oil (Packed),181.62,2024-07-30
,Karnataka,Groundnut Oil (Packed),175.59,2024-07-30
,Kerala,Groundnut Oil (Packed),218.33,2024-07-30
,Madhya Pradesh,Groundnut Oil (Packed),188.76,2024-07-30
,Maharashtra,Groundnut Oil (Packed),182.22,2024-07-30
,Manipur,Groundnut Oil (Packed),182.22,2024-07-30
,Meghalaya,Groundnut Oil (Packed),182.22,2024-07-30
,Mizoram,Groundnut Oil (Packed),159.5,2024-07-30
,Nagaland,Groundnut Oil (Packed),159.5,2024-07-30
,Odisha,Groundnut Oil (Packed),178.0,2024-07-30
,Puducherry,Groundnut Oil (Packed),218.0,2024-07-30
,Punjab,Groundnut Oil (Packed),204.58,2024-07-30
,Rajasthan,Groundnut Oil (Packed),183.59,2024-07-30
,Sikkim,Groundnut Oil (Packed),183.59,2024-07-30
,Tamil Nadu,Groundnut Oil (Packed),205.66,2024-07-30
,Telangana,Groundnut Oil (Packed),157.7,2024-07-30
,Tripura,Groundnut Oil (Packed),157.7,2024-07-30
,Uttar Pradesh,Groundnut Oil (Packed),189.07,2024-07-30
,Uttarakhand,Groundnut Oil (Packed),155.25,2024-07-30
,West Bengal,Groundnut Oil (Packed),191.7,2024-07-30
,Andaman and Nicobar,Groundnut Oil (Packed),234.5,2024-07-31
,Andhra Pradesh,Groundnut Oil (Packed),163.8,2024-07-31
,Arunachal pradesh,Groundnut Oil (Packed),167.0,2024-07-31
,Assam,Groundnut Oil (Packed),212.5,2024-07-31
,Bihar,Groundnut Oil (Packed),185.21,2024-07-31
,Chandigarh,Groundnut Oil (Packed),188.0,2024-07-31
,Chhattisgarh,Groundnut Oil (Packed),189.5,2024-07-31
,Delhi,Groundnut Oil (Packed),207.0,2024-07-31
,DNH and DD,Groundnut Oil (Packed),202.67,2024-07-31
,Goa,Groundnut Oil (Packed),216.5,2024-07-31
,Gujarat,Groundnut Oil (Packed),176.43,2024-07-31
,Haryana,Groundnut Oil (Packed),193.75,2024-07-31
,Himachal Pradesh,Groundnut Oil (Packed),220.25,2024-07-31
,Jammu and Kashmir,Groundnut Oil (Packed),220.25,2024-07-31
,Jharkhand,Groundnut Oil (Packed),180.54,2024-07-31
,Karnataka,Groundnut Oil (Packed),177.71,2024-07-31
,Kerala,Groundnut Oil (Packed),215.0,2024-07-31
,Madhya Pradesh,Groundnut Oil (Packed),188.72,2024-07-31
,Maharashtra,Groundnut Oil (Packed),181.42,2024-07-31
,Manipur,Groundnut Oil (Packed),181.42,2024-07-31
,Meghalaya,Groundnut Oil (Packed),181.42,2024-07-31
,Mizoram,Groundnut Oil (Packed),159.5,2024-07-31
,Nagaland,Groundnut Oil (Packed),200.0,2024-07-31
,Odisha,Groundnut Oil (Packed),200.33,2024-07-31
,Puducherry,Groundnut Oil (Packed),218.0,2024-07-31
,Punjab,Groundnut Oil (Packed),203.67,2024-07-31
,Rajasthan,Groundnut Oil (Packed),184.76,2024-07-31
,Sikkim,Groundnut Oil (Packed),184.76,2024-07-31
,Tamil Nadu,Groundnut Oil (Packed),204.5,2024-07-31
,Telangana,Groundnut Oil (Packed),157.4,2024-07-31
,Tripura,Groundnut Oil (Packed),157.4,2024-07-31
,Uttar Pradesh,Groundnut Oil (Packed),189.89,2024-07-31
,Uttarakhand,Groundnut Oil (Packed),155.5,2024-07-31
,West Bengal,Groundnut Oil (Packed),195.36,2024-07-31
,Andaman and Nicobar,Mustard Oil (Packed),173.33,2024-07-01
,Andhra Pradesh,Mustard Oil (Packed),167.8,2024-07-01
,Arunachal pradesh,Mustard Oil (Packed),141.5,2024-07-01
,Assam,Mustard Oil (Packed),150.89,2024-07-01
,Bihar,Mustard Oil (Packed),136.39,2024-07-01
,Chandigarh,Mustard Oil (Packed),148.0,2024-07-01
,Chhattisgarh,Mustard Oil (Packed),154.63,2024-07-01
,Delhi,Mustard Oil (Packed),148.0,2024-07-01
,DNH and DD,Mustard Oil (Packed),153.33,2024-07-01
,Goa,Mustard Oil (Packed),160.0,2024-07-01
,Gujarat,Mustard Oil (Packed),143.5,2024-07-01
,Haryana,Mustard Oil (Packed),138.75,2024-07-01
,Himachal Pradesh,Mustard Oil (Packed),164.0,2024-07-01
,Jammu and Kashmir,Mustard Oil (Packed),152.33,2024-07-01
,Jharkhand,Mustard Oil (Packed),141.56,2024-07-01
,Karnataka,Mustard Oil (Packed),162.74,2024-07-01
,Kerala,Mustard Oil (Packed),164.43,2024-07-01
,Madhya Pradesh,Mustard Oil (Packed),136.27,2024-07-01
,Maharashtra,Mustard Oil (Packed),160.0,2024-07-01
,Manipur,Mustard Oil (Packed),150.0,2024-07-01
,Meghalaya,Mustard Oil (Packed),134.3,2024-07-01
,Mizoram,Mustard Oil (Packed),185.55,2024-07-01
,Nagaland,Mustard Oil (Packed),138.88,2024-07-01
,Odisha,Mustard Oil (Packed),143.07,2024-07-01
,Puducherry,Mustard Oil (Packed),146.0,2024-07-01
,Punjab,Mustard Oil (Packed),129.27,2024-07-01
,Rajasthan,Mustard Oil (Packed),145.63,2024-07-01
,Sikkim,Mustard Oil (Packed),167.8,2024-07-01
,Tamil Nadu,Mustard Oil (Packed),175.62,2024-07-01
,Telangana,Mustard Oil (Packed),164.5,2024-07-01
,Tripura,Mustard Oil (Packed),132.75,2024-07-01
,Uttar Pradesh,Mustard Oil (Packed),140.67,2024-07-01
,Uttarakhand,Mustard Oil (Packed),139.25,2024-07-01
,West Bengal,Mustard Oil (Packed),133.62,2024-07-01
,Andaman and Nicobar,Mustard Oil (Packed),173.67,2024-07-02
,Andhra Pradesh,Mustard Oil (Packed),167.8,2024-07-02
,Arunachal pradesh,Mustard Oil (Packed),176.5,2024-07-02
,Assam,Mustard Oil (Packed),150.67,2024-07-02
,Bihar,Mustard Oil (Packed),136.86,2024-07-02
,Chandigarh,Mustard Oil (Packed),148.0,2024-07-02
,Chhattisgarh,Mustard Oil (Packed),154.88,2024-07-02
,Delhi,Mustard Oil (Packed),148.0,2024-07-02
,DNH and DD,Mustard Oil (Packed),153.0,2024-07-02
,Goa,Mustard Oil (Packed),160.0,2024-07-02
,Gujarat,Mustard Oil (Packed),143.5,2024-07-02
,Haryana,Mustard Oil (Packed),144.67,2024-07-02
,Himachal Pradesh,Mustard Oil (Packed),164.67,2024-07-02
,Jammu and Kashmir,Mustard Oil (Packed),151.4,2024-07-02
,Jharkhand,Mustard Oil (Packed),141.0,2024-07-02
,Karnataka,Mustard Oil (Packed),161.72,2024-07-02
,Kerala,Mustard Oil (Packed),163.0,2024-07-02
,Madhya Pradesh,Mustard Oil (Packed),136.34,2024-07-02
,Maharashtra,Mustard Oil (Packed),160.0,2024-07-02
,Manipur,Mustard Oil (Packed),150.0,2024-07-02
,Meghalaya,Mustard Oil (Packed),134.5,2024-07-02
,Mizoram,Mustard Oil (Packed),185.55,2024-07-02
,Nagaland,Mustard Oil (Packed),138.88,2024-07-02
,Odisha,Mustard Oil (Packed),143.48,2024-07-02
,Puducherry,Mustard Oil (Packed),146.0,2024-07-02
,Punjab,Mustard Oil (Packed),128.67,2024-07-02
,Rajasthan,Mustard Oil (Packed),146.46,2024-07-02
,Sikkim,Mustard Oil (Packed),167.8,2024-07-02
,Tamil Nadu,Mustard Oil (Packed),176.89,2024-07-02
,Telangana,Mustard Oil (Packed),164.5,2024-07-02
,Tripura,Mustard Oil (Packed),133.75,2024-07-02
,Uttar Pradesh,Mustard Oil (Packed),140.7,2024-07-02
,Uttarakhand,Mustard Oil (Packed),139.0,2024-07-02
,West Bengal,Mustard Oil (Packed),133.82,2024-07-02
,Andaman and Nicobar,Mustard Oil (Packed),172.33,2024-07-03
,Andhra Pradesh,Mustard Oil (Packed),167.8,2024-07-03
,Arunachal pradesh,Mustard Oil (Packed),157.67,2024-07-03
,Assam,Mustard Oil (Packed),150.19,2024-07-03
,Bihar,Mustard Oil (Packed),136.29,2024-07-03
,Chandigarh,Mustard Oil (Packed),148.0,2024-07-03
,Chhattisgarh,Mustard Oil (Packed),158.43,2024-07-03
,Delhi,Mustard Oil (Packed),148.0,2024-07-03
,DNH and DD,Mustard Oil (Packed),153.0,2024-07-03
,Goa,Mustard Oil (Packed),160.0,2024-07-03
,Gujarat,Mustard Oil (Packed),143.38,2024-07-03
,Haryana,Mustard Oil (Packed),138.75,2024-07-03
,Himachal Pradesh,Mustard Oil (Packed),165.42,2024-07-03
,Jammu and Kashmir,Mustard Oil (Packed),151.4,2024-07-03
,Jharkhand,Mustard Oil (Packed),141.56,2024-07-03
,Karnataka,Mustard Oil (Packed),163.53,2024-07-03
,Kerala,Mustard Oil (Packed),162.63,2024-07-03
,Madhya Pradesh,Mustard Oil (Packed),137.09,2024-07-03
,Maharashtra,Mustard Oil (Packed),160.22,2024-07-03
,Meghalaya,Mustard Oil (Packed),129.38,2024-07-03
,Mizoram,Mustard Oil (Packed),185.55,2024-07-03
,Nagaland,Mustard Oil (Packed),138.88,2024-07-03
,Odisha,Mustard Oil (Packed),143.0,2024-07-03
,Puducherry,Mustard Oil (Packed),146.0,2024-07-03
,Punjab,Mustard Oil (Packed),128.8,2024-07-03
,Rajasthan,Mustard Oil (Packed),147.04,2024-07-03
,Sikkim,Mustard Oil (Packed),167.8,2024-07-03
,Tamil Nadu,Mustard Oil (Packed),174.23,2024-07-03
,Telangana,Mustard Oil (Packed),164.6,2024-07-03
,Tripura,Mustard Oil (Packed),133.75,2024-07-03
,Uttar Pradesh,Mustard Oil (Packed),140.72,2024-07-03
,Uttarakhand,Mustard Oil (Packed),139.0,2024-07-03
,West Bengal,Mustard Oil (Packed),132.95,2024-07-03
,Andaman and Nicobar,Mustard Oil (Packed),172.33,2024-07-04
,Andhra Pradesh,Mustard Oil (Packed),162.0,2024-07-04
,Arunachal pradesh,Mustard Oil (Packed),157.67,2024-07-04
,Assam,Mustard Oil (Packed),150.31,2024-07-04
,Bihar,Mustard Oil (Packed),135.51,2024-07-04
,Chandigarh,Mustard Oil (Packed),148.0,2024-07-04
,Chhattisgarh,Mustard Oil (Packed),156.75,2024-07-04
,Delhi,Mustard Oil (Packed),148.0,2024-07-04
,DNH and DD,Mustard Oil (Packed),153.0,2024-07-04
,Goa,Mustard Oil (Packed),160.0,2024-07-04
,Gujarat,Mustard Oil (Packed),143.38,2024-07-04
,Haryana,Mustard Oil (Packed),138.75,2024-07-04
,Himachal Pradesh,Mustard Oil (Packed),167.0,2024-07-04
,Jammu and Kashmir,Mustard Oil (Packed),149.86,2024-07-04
,Jharkhand,Mustard Oil (Packed),142.82,2024-07-04
,Karnataka,Mustard Oil (Packed),162.39,2024-07-04
,Kerala,Mustard Oil (Packed),164.0,2024-07-04
,Madhya Pradesh,Mustard Oil (Packed),137.94,2024-07-04
,Maharashtra,Mustard Oil (Packed),160.28,2024-07-04
,Manipur,Mustard Oil (Packed),150.0,2024-07-04
,Meghalaya,Mustard Oil (Packed),135.3,2024-07-04
,Mizoram,Mustard Oil (Packed),186.1,2024-07-04
,Nagaland,Mustard Oil (Packed),138.88,2024-07-04
,Odisha,Mustard Oil (Packed),142.88,2024-07-04
,Puducherry,Mustard Oil (Packed),146.0,2024-07-04
,Punjab,Mustard Oil (Packed),130.0,2024-07-04
,Rajasthan,Mustard Oil (Packed),147.46,2024-07-04
,Sikkim,Mustard Oil (Packed),167.8,2024-07-04
,Tamil Nadu,Mustard Oil (Packed),173.93,2024-07-04
,Telangana,Mustard Oil (Packed),164.6,2024-07-04
,Tripura,Mustard Oil (Packed),134.5,2024-07-04
,Uttar Pradesh,Mustard Oil (Packed),141.16,2024-07-04
,Uttarakhand,Mustard Oil (Packed),139.0,2024-07-04
,West Bengal,Mustard Oil (Packed),133.45,2024-07-04
,Andaman and Nicobar,Mustard Oil (Packed),173.0,2024-07-05
,Andhra Pradesh,Mustard Oil (Packed),165.2,2024-07-05
,Arunachal pradesh,Mustard Oil (Packed),157.67,2024-07-05
,Assam,Mustard Oil (Packed),150.07,2024-07-05
,Bihar,Mustard Oil (Packed),136.06,2024-07-05
,Chandigarh,Mustard Oil (Packed),148.0,2024-07-05
,Chhattisgarh,Mustard Oil (Packed),151.88,2024-07-05
,Delhi,Mustard Oil (Packed),148.0,2024-07-05
,DNH and DD,Mustard Oil (Packed),153.33,2024-07-05
,Goa,Mustard Oil (Packed),160.0,2024-07-05
,Gujarat,Mustard Oil (Packed),142.5,2024-07-05
,Haryana,Mustard Oil (Packed),130.0,2024-07-05
,Himachal Pradesh,Mustard Oil (Packed),167.0,2024-07-05
,Jammu and Kashmir,Mustard Oil (Packed),150.67,2024-07-05
,Jharkhand,Mustard Oil (Packed),142.17,2024-07-05
,Karnataka,Mustard Oil (Packed),163.45,2024-07-05
,Kerala,Mustard Oil (Packed),162.63,2024-07-05
,Madhya Pradesh,Mustard Oil (Packed),137.94,2024-07-05
,Maharashtra,Mustard Oil (Packed),160.22,2024-07-05
,Manipur,Mustard Oil (Packed),150.0,2024-07-05
,Meghalaya,Mustard Oil (Packed),135.6,2024-07-05
,Mizoram,Mustard Oil (Packed),185.55,2024-07-05
,Nagaland,Mustard Oil (Packed),138.75,2024-07-05
,Odisha,Mustard Oil (Packed),142.46,2024-07-05
,Puducherry,Mustard Oil (Packed),146.0,2024-07-05
,Punjab,Mustard Oil (Packed),129.33,2024-07-05
,Rajasthan,Mustard Oil (Packed),148.3,2024-07-05
,Sikkim,Mustard Oil (Packed),167.8,2024-07-05
,Tamil Nadu,Mustard Oil (Packed),175.36,2024-07-05
,Telangana,Mustard Oil (Packed),164.6,2024-07-05
,Tripura,Mustard Oil (Packed),134.5,2024-07-05
,Uttar Pradesh,Mustard Oil (Packed),141.15,2024-07-05
,Uttarakhand,Mustard Oil (Packed),139.0,2024-07-05
,West Bengal,Mustard Oil (Packed),133.7,2024-07-05
,Andaman and Nicobar,Mustard Oil (Packed),174.33,2024-07-06
,Andhra Pradesh,Mustard Oil (Packed),158.75,2024-07-06
,Arunachal pradesh,Mustard Oil (Packed),157.67,2024-07-06
,Assam,Mustard Oil (Packed),150.26,2024-07-06
,Bihar,Mustard Oil (Packed),136.53,2024-07-06
,Chandigarh,Mustard Oil (Packed),148.0,2024-07-06
,Chhattisgarh,Mustard Oil (Packed),149.33,2024-07-06
,Delhi,Mustard Oil (Packed),150.0,2024-07-06
,DNH and DD,Mustard Oil (Packed),153.33,2024-07-06
,Gujarat,Mustard Oil (Packed),143.63,2024-07-06
,Haryana,Mustard Oil (Packed),125.0,2024-07-06
,Himachal Pradesh,Mustard Oil (Packed),167.08,2024-07-06
,Jammu and Kashmir,Mustard Oil (Packed),150.33,2024-07-06
,Jharkhand,Mustard Oil (Packed),142.22,2024-07-06
,Karnataka,Mustard Oil (Packed),162.53,2024-07-06
,Kerala,Mustard Oil (Packed),162.63,2024-07-06
,Madhya Pradesh,Mustard Oil (Packed),136.31,2024-07-06
,Maharashtra,Mustard Oil (Packed),160.28,2024-07-06
,Meghalaya,Mustard Oil (Packed),130.75,2024-07-06
,Mizoram,Mustard Oil (Packed),180.0,2024-07-06
,Nagaland,Mustard Oil (Packed),136.63,2024-07-06
,Odisha,Mustard Oil (Packed),141.6,2024-07-06
,Puducherry,Mustard Oil (Packed),146.0,2024-07-06
,Punjab,Mustard Oil (Packed),129.53,2024-07-06
,Rajasthan,Mustard Oil (Packed),142.6,2024-07-06
,Sikkim,Mustard Oil (Packed),167.8,2024-07-06
,Tamil Nadu,Mustard Oil (Packed),177.42,2024-07-06
,Telangana,Mustard Oil (Packed),164.6,2024-07-06
,Tripura,Mustard Oil (Packed),135.25,2024-07-06
,Uttar Pradesh,Mustard Oil (Packed),141.33,2024-07-06
,Uttarakhand,Mustard Oil (Packed),139.0,2024-07-06
,West Bengal,Mustard Oil (Packed),132.88,2024-07-06
,Andhra Pradesh,Mustard Oil (Packed),154.0,2024-07-07
,Arunachal pradesh,Mustard Oil (Packed),163.0,2024-07-07
,Assam,Mustard Oil (Packed),148.72,2024-07-07
,Bihar,Mustard Oil (Packed),134.68,2024-07-07
,Chandigarh,Mustard Oil (Packed),148.0,2024-07-07
,Chhattisgarh,Mustard Oil (Packed),147.0,2024-07-07
,Delhi,Mustard Oil (Packed),154.0,2024-07-07
,DNH and DD,Mustard Oil (Packed),153.33,2024-07-07
,Gujarat,Mustard Oil (Packed),144.67,2024-07-07
,Haryana,Mustard Oil (Packed),125.0,2024-07-07
,Himachal Pradesh,Mustard Oil (Packed),167.08,2024-07-07
,Jammu and Kashmir,Mustard Oil (Packed),150.0,2024-07-07
,Jharkhand,Mustard Oil (Packed),143.55,2024-07-07
,Karnataka,Mustard Oil (Packed),163.39,2024-07-07
,Madhya Pradesh,Mustard Oil (Packed),135.97,2024-07-07
,Maharashtra,Mustard Oil (Packed),160.22,2024-07-07
,Meghalaya,Mustard Oil (Packed),144.33,2024-07-07
,Nagaland,Mustard Oil (Packed),160.0,2024-07-07
,Odisha,Mustard Oil (Packed),139.56,2024-07-07
,Puducherry,Mustard Oil (Packed),146.0,2024-07-07
,Punjab,Mustard Oil (Packed),129.58,2024-07-07
,Rajasthan,Mustard Oil (Packed),140.25,2024-07-07
,Sikkim,Mustard Oil (Packed),185.0,2024-07-07
,Tamil Nadu,Mustard Oil (Packed),174.88,2024-07-07
,Telangana,Mustard Oil (Packed),144.0,2024-07-07
,Uttar Pradesh,Mustard Oil (Packed),141.89,2024-07-07
,Uttarakhand,Mustard Oil (Packed),127.0,2024-07-07
,West Bengal,Mustard Oil (Packed),132.33,2024-07-07
,Andaman and Nicobar,Mustard Oil (Packed),174.0,2024-07-08
,Andhra Pradesh,Mustard Oil (Packed),165.2,2024-07-08
,Arunachal pradesh,Mustard Oil (Packed),176.5,2024-07-08
,Assam,Mustard Oil (Packed),150.35,2024-07-08
,Bihar,Mustard Oil (Packed),135.86,2024-07-08
,Chandigarh,Mustard Oil (Packed),148.0,2024-07-08
,Chhattisgarh,Mustard Oil (Packed),150.86,2024-07-08
,Delhi,Mustard Oil (Packed),150.0,2024-07-08
,DNH and DD,Mustard Oil (Packed),153.0,2024-07-08
,Goa,Mustard Oil (Packed),161.5,2024-07-08
,Gujarat,Mustard Oil (Packed),143.5,2024-07-08
,Haryana,Mustard Oil (Packed),130.33,2024-07-08
,Himachal Pradesh,Mustard Oil (Packed),167.08,2024-07-08
,Jammu and Kashmir,Mustard Oil (Packed),151.4,2024-07-08
,Jharkhand,Mustard Oil (Packed),141.89,2024-07-08
,Karnataka,Mustard Oil (Packed),162.29,2024-07-08
,Kerala,Mustard Oil (Packed),162.63,2024-07-08
,Madhya Pradesh,Mustard Oil (Packed),136.52,2024-07-08
,Maharashtra,Mustard Oil (Packed),160.28,2024-07-08
,Meghalaya,Mustard Oil (Packed),130.89,2024-07-08
,Mizoram,Mustard Oil (Packed),185.55,2024-07-08
,Nagaland,Mustard Oil (Packed),134.73,2024-07-08
,Odisha,Mustard Oil (Packed),141.0,2024-07-08
,Puducherry,Mustard Oil (Packed),146.0,2024-07-08
,Punjab,Mustard Oil (Packed),128.8,2024-07-08
,Rajasthan,Mustard Oil (Packed),146.97,2024-07-08
,Sikkim,Mustard Oil (Packed),167.8,2024-07-08
,Tamil Nadu,Mustard Oil (Packed),174.3,2024-07-08
,Telangana,Mustard Oil (Packed),164.6,2024-07-08
,Tripura,Mustard Oil (Packed),136.5,2024-07-08
,Uttar Pradesh,Mustard Oil (Packed),141.25,2024-07-08
,Uttarakhand,Mustard Oil (Packed),137.25,2024-07-08
,West Bengal,Mustard Oil (Packed),133.61,2024-07-08
,Andaman and Nicobar,Mustard Oil (Packed),172.0,2024-07-09
,Andhra Pradesh,Mustard Oil (Packed),165.2,2024-07-09
,Arunachal pradesh,Mustard Oil (Packed),176.5,2024-07-09
,Assam,Mustard Oil (Packed),150.89,2024-07-09
