,DATE,States/UTs,Rice,Wheat,Atta (Wheat),Gram Dal,Tur/Arhar Dal,Urad Dal,Moong Dal,Masoor Dal,Sugar,Milk @,Groundnut Oil (Packed),Mustard Oil (Packed),Vanaspati (Packed),Soya Oil (Packed),Sunflower Oil (Packed),Palm Oil (Packed),Gur,Tea Loose,Salt Pack (Iodised),Potato,Onion,Tomato
415,2024-06-13,33,44.17,30.0,37.7,84.52,155.83,124.09,129.78,106.35,46.0,54.65,198.82,132.43,113.52,113.26,127.48,100.14,52.04,274.39,22.09,28.48,34.57,39.48
416,2024-06-14,0,48.33,36.89,68.0,96.0,172.67,155.67,136.67,102.33,55.33,73.0,232.5,171.67,170.33,129.4,128.67,114.0,76.33,318.33,20.67,53.33,53.33,83.33
417,2024-06-14,1,62.0,42.75,45.5,86.25,168.75,135.75,125.25,104.5,42.5,58.5,165.5,167.0,109.5,143.0,112.0,90.75,58.0,334.5,22.25,33.25,33.5,40.75
418,2024-06-14,2,44.67,36.89,44.0,99.0,155.0,130.0,123.33,96.67,55.0,77.0,143.5,157.0,152.33,136.0,177.67,104.59,80.0,327.0,17.5,35.67,43.33,53.33
419,2024-06-14,3,42.15,32.54,36.3,88.96,160.37,114.96,115.81,92.37,47.41,70.81,208.57,149.48,136.0,136.7,146.45,114.84,59.0,246.52,13.44,29.96,37.59,42.76
420,2024-06-14,4,38.18,27.15,33.36,80.76,152.48,119.97,113.94,80.24,44.42,55.85,169.25,134.06,120.52,125.76,158.56,103.78,46.91,274.81,22.91,23.24,30.15,30.36
421,2024-06-14,5,40.0,32.0,34.0,95.0,179.0,130.0,125.0,98.0,44.0,62.0,190.0,148.0,120.0,129.0,135.0,105.0,55.0,253.0,28.0,24.0,32.0,35.0
422,2024-06-14,6,39.57,37.57,39.14,92.57,164.29,115.86,114.57,92.0,43.29,57.71,196.57,152.0,125.71,133.29,147.57,115.86,47.14,295.71,22.29,30.43,33.57,36.14
423,2024-06-14,8,40.0,29.0,31.0,97.0,177.0,147.0,127.0,90.0,44.0,56.0,209.0,148.0,130.0,128.0,139.0,104.0,58.0,243.0,26.0,30.0,47.0,32.0
424,2024-06-14,7,50.0,41.33,47.67,91.67,177.0,148.0,132.67,95.67,43.67,65.0,192.33,150.33,134.0,135.0,127.33,107.33,63.67,350.0,27.33,32.67,32.33,48.67
425,2024-06-14,9,52.5,48.0,45.5,94.5,181.0,153.5,132.5,97.0,44.0,57.5,220.5,162.5,141.5,152.5,117.5,98.5,60.0,329.0,24.5,42.5,46.0,57.5
426,2024-06-14,10,43.25,37.88,40.75,88.25,170.38,126.38,118.63,92.88,43.13,61.5,177.0,144.13,128.38,129.0,124.75,104.25,56.13,251.63,16.63,30.25,34.5,38.75
427,2024-06-14,11,43.25,30.0,34.25,77.5,128.75,107.0,107.75,96.25,43.75,60.0,177.75,137.75,127.5,127.25,153.75,106.25,48.75,231.25,25.5,20.0,33.5,24.0
428,2024-06-14,12,40.75,22.0,33.42,88.0,167.25,135.25,116.75,89.5,47.0,52.17,219.5,162.25,138.0,129.4,143.5,118.0,48.67,270.33,27.5,31.33,40.75,29.17
429,2024-06-14,13,52.0,32.0,38.0,94.5,170.0,135.5,126.25,100.75,49.75,52.5,189.75,148.25,131.25,126.75,144.33,111.0,57.75,305.75,27.25,32.5,37.0,29.25
430,2024-06-14,14,39.53,31.5,35.11,81.32,157.79,120.26,111.89,82.53,45.78,59.0,178.23,139.16,124.68,126.17,151.4,104.41,49.72,285.89,24.5,26.33,31.78,30.61
431,2024-06-14,15,60.06,43.59,47.63,94.0,167.22,141.47,127.63,107.0,42.88,50.94,180.59,163.22,120.47,136.19,120.5,97.66,52.59,291.16,20.53,37.03,35.06,44.22
432,2024-06-14,16,49.82,44.67,46.18,103.27,185.18,149.78,136.1,117.9,44.08,54.58,221.5,163.14,142.5,129.4,117.25,99.9,61.83,231.25,14.8,49.23,42.85,69.69
433,2024-06-14,17,41.11,28.83,34.24,86.24,166.65,120.65,115.96,91.85,43.47,58.16,190.3,134.6,119.65,112.16,136.31,109.77,47.91,250.38,19.22,27.07,29.13,29.11
434,2024-06-14,18,51.68,38.42,42.58,90.95,176.53,135.37,127.79,96.37,43.0,59.84,182.79,158.17,127.95,111.79,120.89,102.44,55.42,298.63,23.47,37.89,35.16,46.05
435,2024-06-14,19,50.0,43.0,40.0,100.0,180.0,145.0,140.0,95.0,55.0,59.95,189.75,150.0,140.0,140.0,139.0,140.0,85.0,220.0,25.0,40.0,45.0,35.0
436,2024-06-14,20,46.2,38.4,36.8,94.33,162.57,133.33,120.8,90.0,49.6,73.8,189.75,136.6,138.75,127.22,172.0,126.0,74.17,373.5,21.3,34.7,42.7,49.5
437,2024-06-14,21,47.91,42.1,45.9,107.44,151.14,125.29,127.78,100.0,50.55,78.0,159.5,185.55,170.8,127.82,190.25,130.83,121.5,479.67,29.18,41.91,53.0,76.45
438,2024-06-14,22,41.75,42.88,48.0,102.5,131.92,132.5,122.33,97.38,50.38,73.29,200.0,138.88,166.0,149.88,195.0,142.5,84.0,322.67,17.88,32.75,51.25,56.25
439,2024-06-14,23,39.56,37.63,40.0,84.44,163.22,126.11,111.44,83.56,45.33,52.67,180.0,139.33,113.13,119.5,114.89,95.78,50.78,295.63,26.56,28.22,34.56,42.0
440,2024-06-14,24,64.0,45.0,40.0,91.0,177.0,137.0,120.0,90.0,43.0,48.0,195.0,146.0,142.0,129.4,110.0,98.0,48.0,298.0,26.0,45.0,36.0,28.0
441,2024-06-14,25,39.64,25.07,31.21,91.57,160.93,128.43,117.21,97.71,44.71,60.93,198.58,130.21,120.86,117.57,133.92,101.8,53.21,272.07,26.86,26.0,36.07,22.14
442,2024-06-14,26,40.74,29.29,32.97,76.35,128.74,111.42,104.48,90.0,42.58,52.18,182.14,147.26,122.19,134.54,155.87,110.33,44.23,297.38,20.36,25.17,33.7,33.3
443,2024-06-14,27,53.25,35.0,39.0,87.0,136.25,124.5,123.75,97.5,48.75,64.25,189.75,161.5,117.25,137.5,160.25,104.59,58.75,426.75,19.0,37.0,51.0,44.75
444,2024-06-14,28,61.85,45.97,54.41,93.82,182.53,145.18,125.21,94.14,43.97,47.29,204.15,173.38,126.62,129.4,112.94,93.47,56.0,309.46,24.21,46.59,45.94,60.09
445,2024-06-14,29,54.7,42.5,45.8,80.0,165.5,130.0,119.8,94.2,41.3,66.3,164.4,165.6,121.2,150.5,115.9,97.7,57.1,303.2,20.4,32.4,34.5,38.6
446,2024-06-14,30,38.5,36.89,39.0,87.0,144.33,128.0,111.25,103.75,48.0,70.25,189.75,132.25,122.67,116.0,139.75,100.25,69.25,221.5,10.0,34.5,39.0,49.0
447,2024-06-14,31,38.8,26.11,32.4,82.96,156.75,120.16,114.67,93.79,43.78,62.97,189.2,140.15,127.85,130.71,152.89,110.51,49.41,239.42,26.64,25.72,31.34,27.65
448,2024-06-14,32,38.67,27.33,33.0,92.33,144.0,114.0,110.0,100.0,43.0,59.67,149.0,138.33,130.67,133.33,152.33,143.0,57.33,278.0,28.0,28.67,32.33,24.67
449,2024-06-14,33,44.22,30.1,37.7,84.52,155.87,124.09,129.83,106.39,46.0,54.65,198.82,132.43,113.52,113.3,127.43,100.14,52.0,274.39,22.09,28.57,34.91,39.91
450,2024-06-15,0,48.33,36.89,68.0,95.33,172.67,156.0,137.33,101.67,55.33,73.0,232.5,171.67,168.67,129.4,128.67,114.0,76.33,318.33,21.0,53.33,53.33,84.33
451,2024-06-15,1,60.6,44.4,47.2,88.0,176.6,138.6,126.0,101.6,42.8,60.4,166.8,169.4,111.0,146.33,111.4,90.2,58.8,327.0,21.8,34.2,33.2,40.2
452,2024-06-15,2,55.0,45.0,49.0,105.0,156.0,135.0,120.0,110.0,60.0,80.0,167.0,163.0,137.0,143.0,163.0,104.59,80.0,327.0,20.0,50.0,50.0,70.0
453,2024-06-15,3,42.35,32.5,36.27,89.0,161.58,116.64,116.27,91.5,47.19,71.52,208.57,149.04,134.5,136.35,145.29,111.0,58.85,250.81,13.35,29.92,38.0,44.0
454,2024-06-15,4,38.29,27.11,33.0,81.23,153.37,121.03,114.6,80.37,44.34,55.94,182.31,135.06,122.71,125.71,160.34,102.82,47.63,279.79,22.97,23.49,30.89,30.66
455,2024-06-15,5,40.0,32.0,34.0,95.0,179.0,130.0,125.0,98.0,44.0,62.0,190.0,148.0,120.0,129.0,135.0,105.0,55.0,253.0,28.0,24.0,32.0,35.0
456,2024-06-15,6,40.8,38.6,38.6,87.2,160.6,118.4,119.0,87.2,43.2,61.8,197.0,141.8,120.6,125.2,143.8,109.6,50.2,289.6,24.2,30.6,32.8,39.8
457,2024-06-15,8,40.0,29.0,31.0,97.0,177.0,147.0,127.0,90.0,45.0,56.0,209.0,148.0,130.0,128.0,139.0,104.0,58.0,243.0,26.0,30.0,48.0,32.0
458,2024-06-15,7,50.0,41.33,47.67,91.67,177.0,148.0,132.67,95.67,43.67,65.0,192.33,150.33,134.0,135.0,127.33,107.33,63.67,350.0,27.33,32.67,32.33,48.67
459,2024-06-15,10,42.14,38.29,40.86,87.43,170.29,124.71,119.86,91.71,42.86,62.0,176.14,143.57,126.29,128.86,124.29,105.14,56.29,251.29,14.86,29.86,35.0,40.0
460,2024-06-15,11,46.0,28.67,33.67,76.0,127.33,108.67,106.67,96.33,43.67,60.0,186.67,141.33,127.33,132.67,153.67,111.33,47.67,237.33,25.0,18.33,26.33,21.0
461,2024-06-15,12,40.75,22.0,33.33,87.92,167.25,135.25,116.67,89.5,47.0,52.17,219.5,162.25,138.0,129.4,143.5,118.0,48.67,270.33,27.5,31.5,41.25,29.25
462,2024-06-15,13,46.5,30.0,37.83,93.33,155.0,127.83,123.83,100.5,51.5,51.17,189.75,147.83,134.5,128.67,142.0,125.5,54.5,317.83,27.4,30.67,38.0,34.67
463,2024-06-15,14,39.53,31.44,34.89,82.0,158.58,120.32,112.53,82.58,45.61,59.18,177.23,139.37,124.63,126.17,151.13,104.35,50.0,285.72,24.33,26.79,32.42,31.84
464,2024-06-15,15,60.0,43.61,47.97,94.65,167.58,141.68,128.0,107.32,42.94,50.58,180.45,162.87,120.55,135.7,120.68,97.61,52.58,287.03,20.35,37.16,35.52,45.74
465,2024-06-15,16,50.67,44.67,46.18,103.18,188.3,149.8,136.3,118.0,44.15,54.38,221.0,163.14,142.33,129.4,117.25,99.9,62.77,231.54,14.8,50.0,42.31,70.77
466,2024-06-15,17,40.7,29.13,34.37,86.3,165.74,119.76,115.63,91.65,43.41,57.96,189.85,134.46,119.78,112.3,135.62,110.3,47.96,250.91,19.39,27.09,29.07,30.02
467,2024-06-15,18,51.84,38.42,42.47,91.16,176.63,135.58,128.11,96.16,43.0,59.95,182.79,158.11,128.05,111.79,120.89,102.63,55.32,298.68,23.47,38.11,36.0,47.42
468,2024-06-15,20,45.75,37.75,36.38,92.75,156.0,132.6,121.0,89.75,49.57,74.29,189.75,126.57,138.33,123.57,185.33,175.0,80.75,351.43,21.14,34.63,43.5,51.88
469,2024-06-15,21,50.0,37.5,52.5,98.0,163.0,129.1,120.0,105.0,50.0,77.5,189.75,185.0,220.0,140.0,139.0,104.59,137.5,520.0,27.5,50.0,65.0,66.5
470,2024-06-15,22,41.75,42.88,48.0,102.5,130.67,132.5,121.67,97.38,50.06,73.29,200.0,138.88,166.0,149.88,195.0,142.5,84.0,322.67,17.88,33.06,51.56,57.19
471,2024-06-15,23,39.67,37.0,39.22,87.11,167.67,126.33,112.11,83.11,45.89,52.44,165.0,141.11,111.22,115.0,114.78,96.78,52.44,265.38,26.67,28.0,35.67,46.89
472,2024-06-15,24,64.0,45.0,40.0,91.0,177.0,137.0,120.0,90.0,43.0,48.0,195.0,146.0,142.0,129.4,110.0,98.0,48.0,298.0,26.0,45.0,36.0,28.0
473,2024-06-15,25,38.86,25.21,31.07,91.93,162.57,128.57,118.29,98.29,44.57,60.64,199.33,130.0,122.43,117.21,132.83,101.5,54.29,276.85,26.36,26.29,37.0,21.14
474,2024-06-15,26,42.6,28.0,31.4,75.4,148.0,115.2,105.2,87.6,41.6,56.4,167.4,148.4,127.0,129.0,153.5,104.59,43.6,314.0,20.2,24.2,27.0,30.2
475,2024-06-15,27,53.25,35.0,39.0,87.5,136.25,124.5,123.75,97.5,48.75,64.25,189.75,161.5,117.25,137.5,160.25,104.59,58.75,426.75,19.0,37.0,52.25,46.0
476,2024-06-15,28,61.52,45.0,53.32,93.68,180.76,144.72,124.68,93.95,44.08,46.84,204.52,175.78,127.48,129.4,113.24,93.6,55.32,307.05,24.44,46.08,45.8,57.64
477,2024-06-15,29,54.3,42.8,45.9,80.22,165.5,129.1,119.4,93.3,40.89,65.33,164.4,165.5,121.3,150.5,116.0,97.7,57.22,300.0,19.44,33.2,37.0,43.78
478,2024-06-15,30,38.5,36.89,39.0,87.0,144.33,128.0,111.25,103.75,48.0,70.25,189.75,132.25,122.67,116.0,139.75,100.25,69.25,221.5,10.0,34.5,39.0,49.0
479,2024-06-15,31,38.78,26.06,32.4,83.42,157.97,120.4,114.96,93.47,43.85,62.86,189.41,140.19,128.04,130.9,152.7,110.25,49.49,238.39,26.61,25.71,31.81,27.51
480,2024-06-15,32,37.75,26.75,33.25,89.5,146.75,115.0,113.25,99.25,42.75,60.5,154.5,138.75,130.75,132.25,147.0,116.5,56.75,264.0,28.0,28.25,30.25,24.5
481,2024-06-15,33,42.94,29.75,37.38,81.94,155.19,120.73,125.38,104.44,45.94,54.63,195.8,130.19,112.06,110.63,125.63,98.75,50.88,264.69,21.13,28.25,35.06,39.5
482,2024-06-16,1,59.0,45.5,49.0,88.75,173.25,140.75,127.5,102.0,42.5,63.25,165.25,168.5,111.25,150.0,111.25,90.75,58.5,312.0,21.5,35.5,34.5,45.5
483,2024-06-16,2,55.0,45.0,49.0,105.0,156.0,135.0,120.0,110.0,60.0,80.0,167.0,163.0,137.0,143.0,163.0,104.59,80.0,327.0,20.0,50.0,50.0,70.0
484,2024-06-16,3,42.73,32.43,37.07,86.4,159.4,111.42,116.47,93.33,47.0,71.13,215.0,149.8,135.18,132.87,146.0,109.0,60.0,247.67,14.93,30.07,38.0,47.07
485,2024-06-16,4,36.81,27.5,32.31,82.69,156.81,122.31,115.06,80.19,44.81,57.0,170.29,135.19,118.5,122.06,155.79,102.92,47.44,274.25,22.69,24.75,31.56,31.31
486,2024-06-16,5,40.0,32.0,34.0,95.0,179.0,130.0,125.0,98.0,44.0,62.0,190.0,148.0,120.0,129.0,135.0,105.0,55.0,253.0,28.0,24.0,32.0,35.0
487,2024-06-16,6,40.8,38.6,38.6,87.2,160.6,118.4,119.0,87.2,43.2,61.8,197.0,141.8,120.6,125.2,143.8,109.6,50.2,289.6,24.2,31.6,33.8,39.8
488,2024-06-16,8,40.0,29.0,31.0,97.0,177.0,147.0,127.0,90.0,44.0,56.0,209.0,148.0,130.0,128.0,139.0,104.0,58.0,243.0,26.0,30.0,48.0,32.0
489,2024-06-16,7,50.0,41.33,47.67,91.67,177.0,148.0,132.67,95.67,43.67,65.0,192.33,150.33,134.0,135.0,127.33,107.33,63.67,350.0,27.33,32.67,32.33,47.67
490,2024-06-16,10,46.67,39.33,43.33,89.33,170.67,132.67,129.33,99.33,42.67,63.0,180.0,145.0,130.67,133.0,130.33,115.33,49.33,252.33,17.67,30.33,32.0,33.0
491,2024-06-16,11,36.5,26.0,31.5,70.5,128.5,103.0,99.0,82.0,43.0,56.5,188.5,144.0,119.0,126.5,143.0,100.5,46.5,216.0,22.5,15.0,22.5,17.0
492,2024-06-16,12,40.75,22.0,33.33,87.92,167.25,135.25,116.67,89.5,47.08,52.17,219.5,162.25,138.0,129.4,143.5,118.0,48.67,270.33,27.5,31.67,41.42,29.5
493,2024-06-16,13,38.5,35.0,43.0,94.0,147.5,132.5,130.0,100.0,50.0,47.0,189.75,145.0,137.5,134.0,163.0,140.0,54.0,333.5,28.0,35.0,37.5,41.5
494,2024-06-16,14,39.75,32.18,35.17,82.25,157.75,117.17,111.58,83.67,45.36,58.9,187.75,140.17,119.67,126.64,154.33,106.73,49.55,281.73,23.36,26.5,32.67,32.42
495,2024-06-16,15,59.83,43.6,46.87,94.73,167.9,141.33,127.07,105.6,42.97,50.47,179.8,163.47,119.03,136.07,119.03,97.3,52.4,289.23,19.93,38.23,36.7,47.8
496,2024-06-16,17,41.47,28.71,34.18,86.03,166.37,120.42,115.21,92.45,43.45,57.84,190.61,134.92,119.61,112.11,136.76,111.72,47.82,254.24,18.61,27.92,29.95,30.47
497,2024-06-16,18,51.84,38.42,42.47,91.0,176.74,135.47,128.0,96.32,43.05,59.95,182.74,158.06,128.05,111.84,120.89,102.69,55.32,298.68,23.47,38.11,36.0,48.37
498,2024-06-16,20,44.33,37.33,35.33,92.67,153.33,127.67,121.0,93.67,48.33,74.0,189.75,144.33,133.5,124.0,210.0,104.59,64.33,329.0,30.0,34.33,44.33,50.0
499,2024-06-16,21,50.0,37.5,52.5,98.0,163.0,129.1,120.0,105.0,50.0,77.5,189.75,185.0,220.0,140.0,139.0,104.59,137.5,520.0,27.5,50.0,65.0,66.5
500,2024-06-16,23,38.22,37.25,40.56,84.78,164.11,125.44,111.22,83.56,45.78,52.67,172.5,139.89,114.13,120.33,115.44,95.78,51.67,282.75,26.67,28.0,35.78,44.78
501,2024-06-16,24,64.0,45.0,40.0,91.0,177.0,137.0,120.0,90.0,43.0,48.0,195.0,146.0,142.0,129.4,110.0,98.0,48.0,298.0,26.0,45.0,36.0,28.0
502,2024-06-16,25,38.75,25.67,31.08,91.83,160.08,127.17,116.67,96.92,44.75,61.5,196.27,129.75,122.42,116.67,132.91,101.89,53.83,272.08,26.08,26.33,37.25,21.42
503,2024-06-16,26,40.5,29.5,31.33,73.67,138.33,107.5,101.83,86.33,41.17,52.17,153.67,144.0,122.33,127.33,142.67,104.59,42.17,282.17,16.5,23.0,26.5,31.0
504,2024-06-16,27,49.5,33.5,40.5,87.5,150.0,130.0,116.5,97.5,47.5,65.0,189.75,166.5,112.0,148.5,175.0,104.59,57.5,350.0,20.5,37.5,60.0,55.0
505,2024-06-16,28,61.6,45.0,54.85,93.0,181.2,145.6,124.7,95.06,44.21,47.0,204.47,177.28,129.68,129.4,112.32,92.95,56.16,301.29,23.84,47.26,45.95,60.0
506,2024-06-16,29,50.0,38.33,49.33,81.67,162.0,131.33,115.33,94.0,40.0,60.0,157.67,155.0,106.67,103.0,111.0,97.0,55.33,290.0,19.33,25.33,36.67,40.67
507,2024-06-16,31,38.62,26.05,32.47,83.98,157.6,121.28,114.6,93.88,43.81,62.49,189.96,139.67,127.43,131.24,153.91,111.14,49.71,235.0,26.6,25.76,32.53,28.21
508,2024-06-16,32,36.0,24.0,31.0,82.0,170.0,115.0,120.0,111.0,44.0,57.0,150.0,127.0,120.0,125.0,165.0,104.59,57.0,280.0,28.0,30.0,30.0,23.0
509,2024-06-16,33,42.46,30.0,37.31,81.77,156.08,119.92,127.23,106.23,45.77,55.46,196.33,131.38,112.31,111.08,126.69,99.31,52.38,257.31,21.38,28.15,36.62,41.54
510,2024-06-17,0,52.0,36.89,67.0,105.0,178.0,170.0,145.0,112.0,58.0,75.0,262.0,173.0,148.0,129.4,145.0,118.0,87.0,285.0,20.0,60.0,60.0,80.0
511,2024-06-17,1,60.6,44.4,47.2,88.0,176.6,138.6,126.0,101.6,42.8,60.4,166.8,169.4,111.0,146.33,111.4,90.2,58.8,327.0,21.8,34.6,33.2,40.6
512,2024-06-17,2,48.0,45.0,45.67,102.33,149.67,129.33,120.0,106.67,55.0,77.0,143.5,176.5,168.5,144.0,186.5,104.59,75.0,298.5,20.0,50.0,50.0,70.0
513,2024-06-17,3,40.0,32.75,36.05,87.74,164.26,112.13,116.32,92.0,47.58,72.21,232.25,147.95,131.86,128.42,141.53,109.0,60.16,244.53,14.42,31.21,36.58,48.56
514,2024-06-17,4,37.44,26.81,32.19,83.0,155.63,122.44,115.63,80.69,44.5,57.25,175.33,134.06,120.31,123.69,158.93,102.46,48.5,271.63,22.69,24.69,31.0,28.69
515,2024-06-17,5,40.0,32.0,34.0,95.0,179.0,130.0,125.0,98.0,44.0,62.0,190.0,148.0,120.0,129.0,135.0,105.0,55.0,253.0,28.0,24.0,32.0,35.0
516,2024-06-17,6,39.0,38.75,38.75,87.0,157.0,116.0,119.25,89.5,43.0,59.0,188.25,141.75,122.75,129.25,151.25,113.5,48.0,222.25,23.25,32.5,36.25,42.0
517,2024-06-17,8,40.0,29.0,31.0,97.0,177.0,147.0,127.0,90.0,44.0,56.0,209.0,148.0,130.0,128.0,139.0,104.0,58.0,243.0,26.0,30.0,48.0,32.0
518,2024-06-17,7,50.0,41.33,47.67,91.67,177.0,148.67,131.67,95.33,43.67,65.0,192.67,150.33,134.0,135.0,127.0,107.0,63.67,350.0,27.33,32.67,32.33,50.0
519,2024-06-17,10,44.75,40.75,43.75,90.5,171.0,132.5,126.75,95.75,43.25,61.75,177.75,144.75,133.5,134.25,131.0,114.0,55.0,245.5,16.5,32.0,32.0,35.5
520,2024-06-17,11,43.25,30.0,34.25,77.5,128.75,107.0,107.75,96.25,43.75,60.0,177.75,137.75,127.5,127.25,153.75,106.25,48.75,231.25,25.5,20.0,33.5,23.75
521,2024-06-17,12,40.75,22.0,33.33,87.92,167.25,135.25,116.58,89.58,47.17,52.17,219.5,162.25,138.0,129.4,143.5,118.0,48.75,270.33,27.5,31.5,41.25,29.58
522,2024-06-17,13,36.0,30.0,36.0,90.0,140.0,120.0,120.0,100.0,50.0,49.0,189.75,145.0,137.0,133.0,148.0,140.0,48.0,367.0,28.0,30.0,37.0,45.0
523,2024-06-17,14,40.31,31.87,35.25,82.31,159.44,123.38,115.13,83.44,45.75,59.27,175.18,138.31,124.94,125.67,148.67,103.47,49.81,276.94,24.5,26.88,32.31,31.19
524,2024-06-17,15,59.9,43.74,47.16,94.65,167.77,142.1,127.87,107.29,42.77,50.35,179.06,163.9,119.9,136.43,120.42,97.52,52.23,289.87,20.26,38.32,36.84,48.52
525,2024-06-17,17,41.39,28.9,34.44,86.8,166.76,120.9,115.83,91.71,43.41,58.05,190.98,135.78,119.68,113.02,137.05,110.85,47.9,257.35,19.07,27.46,30.2,31.22
526,2024-06-17,18,51.89,38.47,42.26,91.05,176.47,135.68,128.11,96.42,43.21,59.95,182.68,158.17,128.05,112.05,121.11,102.56,55.58,298.68,23.47,38.26,35.74,49.05
527,2024-06-17,20,45.57,38.43,36.86,92.75,156.0,132.6,121.14,91.43,49.43,74.29,189.75,133.0,138.0,125.5,185.33,175.0,73.2,350.0,23.14,34.86,44.57,51.14
528,2024-06-17,21,47.13,41.57,45.0,108.17,152.5,125.0,126.67,100.13,50.38,78.88,150.0,187.13,186.67,122.88,202.33,127.67,127.0,461.17,28.88,42.5,53.5,75.13
529,2024-06-17,22,41.75,42.88,48.0,102.5,130.67,132.5,121.67,97.38,50.06,73.29,200.0,138.88,166.0,149.88,195.0,142.5,84.0,322.67,17.88,33.06,52.06,57.5
530,2024-06-17,23,39.5,37.11,39.5,85.4,164.8,127.2,111.2,82.7,45.7,52.6,165.0,140.2,111.33,115.0,114.9,95.7,51.5,275.56,26.5,28.0,35.0,44.6
531,2024-06-17,24,65.0,45.0,40.0,91.0,177.0,137.0,120.0,90.0,43.0,48.0,195.0,146.0,142.0,129.4,110.0,98.0,48.0,298.0,26.0,45.0,36.0,28.0
532,2024-06-17,25,38.86,25.29,31.14,92.14,162.86,128.79,118.5,98.14,44.64,60.71,199.25,129.36,122.0,116.64,132.67,101.5,54.21,272.57,26.36,26.57,37.29,21.64
533,2024-06-17,26,38.22,30.33,32.33,73.67,130.78,114.0,106.44,89.22,41.56,51.44,169.89,138.0,121.11,135.44,151.63,111.0,43.44,284.22,19.0,22.33,32.33,33.33
534,2024-06-17,27,54.67,35.0,40.33,86.67,145.0,129.33,121.0,96.67,48.33,64.0,189.75,164.0,113.0,139.33,164.33,104.59,58.33,409.0,18.67,37.67,55.0,56.0
535,2024-06-17,28,60.65,44.56,54.65,93.4,180.85,145.5,124.35,90.71,44.35,46.4,205.6,176.39,128.75,129.4,113.8,93.45,54.85,298.4,25.15,46.85,46.1,59.55
536,2024-06-17,29,50.0,38.33,49.33,81.67,162.0,131.33,115.33,94.0,40.0,60.0,157.67,155.0,106.67,103.0,111.0,97.0,55.33,290.0,19.33,26.0,37.33,42.67
537,2024-06-17,30,38.5,36.89,39.0,87.0,144.33,128.0,111.25,103.75,48.0,70.25,189.75,132.25,122.67,116.0,139.75,100.25,69.25,221.5,10.0,34.5,40.25,49.5
538,2024-06-17,31,38.86,26.27,32.59,84.21,158.38,121.71,114.95,93.35,43.76,62.98,192.25,140.13,127.15,129.97,151.74,110.5,49.97,238.29,26.67,26.78,32.6,28.57
539,2024-06-17,32,39.5,24.5,32.5,87.0,155.0,115.5,114.5,100.5,44.5,61.0,151.0,134.0,122.0,128.5,156.5,104.59,60.5,290.0,28.0,30.0,35.0,20.5
540,2024-06-17,33,43.06,29.56,37.82,81.41,155.47,120.31,124.47,104.47,45.88,54.82,195.7,131.47,110.94,111.24,126.47,99.88,51.47,267.71,21.18,28.59,34.65,40.88
541,2024-06-18,0,48.0,36.89,68.0,95.67,172.67,156.67,137.33,102.0,55.67,73.0,232.5,171.67,167.0,129.4,128.67,114.0,76.33,316.0,20.67,60.0,56.67,89.33
542,2024-06-18,1,60.6,44.4,47.4,88.0,176.8,138.0,125.8,101.6,42.8,60.4,166.8,167.2,111.0,146.33,111.4,90.2,58.6,327.0,21.8,36.6,37.6,49.0
543,2024-06-18,2,50.0,45.0,46.0,103.33,158.0,136.0,123.33,103.33,55.0,77.0,167.0,140.5,128.5,131.5,161.5,104.59,80.0,327.0,17.5,42.5,45.0,60.0
544,2024-06-18,3,42.42,32.75,36.54,89.65,162.19,114.68,116.23,92.62,47.58,71.31,214.8,149.15,136.1,136.69,146.05,113.76,59.69,254.54,13.5,30.92,37.46,46.0
545,2024-06-18,4,37.97,27.19,33.29,81.68,154.52,120.58,114.16,80.42,44.38,56.07,175.93,135.23,122.1,126.23,162.96,103.85,47.21,278.61,23.62,23.93,31.37,31.33
546,2024-06-18,5,40.0,32.0,34.0,95.0,179.0,130.0,125.0,98.0,44.0,62.0,190.0,148.0,120.0,129.0,135.0,105.0,55.0,253.0,28.0,24.0,32.0,35.0
547,2024-06-18,6,42.29,39.29,40.57,95.57,165.29,117.14,113.71,96.0,43.57,55.43,204.43,152.86,133.14,130.57,138.57,114.29,48.57,313.57,22.71,31.14,37.29,36.14
548,2024-06-18,8,40.0,29.0,31.0,97.0,177.0,147.0,127.0,90.0,44.0,56.0,209.0,148.0,130.0,128.0,139.0,104.0,58.0,243.0,26.0,30.0,48.0,32.0
549,2024-06-18,7,50.0,41.33,47.67,91.67,177.0,148.67,131.67,95.33,43.67,65.0,192.67,150.33,134.0,135.0,127.0,107.0,63.67,350.0,27.33,33.33,33.33,51.67
550,2024-06-18,9,52.5,48.0,45.5,94.5,182.5,153.5,133.5,96.5,44.0,57.5,220.5,162.5,143.0,156.5,118.5,98.0,60.0,329.0,24.5,42.0,44.0,56.0
551,2024-06-18,10,42.33,38.5,41.67,90.17,169.67,125.17,118.17,93.0,43.17,59.67,176.83,148.0,135.0,133.17,127.33,104.67,58.5,257.0,17.67,33.0,33.67,37.5
552,2024-06-18,11,44.0,30.25,34.5,78.25,129.75,108.25,109.25,97.0,44.5,60.25,180.75,137.0,127.25,126.5,152.75,105.5,49.25,229.25,25.25,20.75,33.75,24.25
553,2024-06-18,12,40.83,22.0,33.42,88.25,167.75,135.25,116.58,89.58,47.08,52.17,219.75,162.17,138.0,129.4,143.5,118.0,48.67,270.33,27.5,31.75,41.25,29.58
