DATE,States/UTs,Commodity,Price
2024-06-07,Jammu and Kashmir,Salt Pack (Iodised),26.6
2024-06-07,Jharkhand,Salt Pack (Iodised),24.12
2024-06-07,Karnataka,Salt Pack (Iodised),20.0
2024-06-07,Kerala,Salt Pack (Iodised),15.38
2024-06-07,Madhya Pradesh,Salt Pack (Iodised),19.86
2024-06-07,Maharashtra,Salt Pack (Iodised),23.32
2024-06-07,Manipur,Salt Pack (Iodised),25.0
2024-06-07,Meghalaya,Salt Pack (Iodised),21.3
2024-06-07,Mizoram,Salt Pack (Iodised),29.18
2024-06-07,Nagaland,Salt Pack (Iodised),18.07
2024-06-07,Odisha,Salt Pack (Iodised),25.73
2024-06-07,Puducherry,Salt Pack (Iodised),26.0
2024-06-07,Punjab,Salt Pack (Iodised),27.0
2024-06-07,Rajasthan,Salt Pack (Iodised),20.74
2024-06-07,Sikkim,Salt Pack (Iodised),18.6
2024-06-07,Tamil Nadu,Salt Pack (Iodised),24.24
2024-06-07,Telangana,Salt Pack (Iodised),20.67
2024-06-07,Tripura,Salt Pack (Iodised),10.0
2024-06-07,Uttar Pradesh,Salt Pack (Iodised),26.6
2024-06-07,Uttarakhand,Salt Pack (Iodised),28.33
2024-06-07,West Bengal,Salt Pack (Iodised),22.27
2024-06-08,Andaman and Nicobar,Salt Pack (Iodised),19.5
2024-06-08,Andhra Pradesh,Salt Pack (Iodised),22.25
2024-06-08,Arunachal pradesh,Salt Pack (Iodised),17.5
2024-06-08,Assam,Salt Pack (Iodised),14.0
2024-06-08,Bihar,Salt Pack (Iodised),23.41
2024-06-08,Chandigarh,Salt Pack (Iodised),28.0
2024-06-08,Chhattisgarh,Salt Pack (Iodised),23.5
2024-06-08,Delhi,Salt Pack (Iodised),26.0
2024-06-08,DNH and DD,Salt Pack (Iodised),27.33
2024-06-08,Gujarat,Salt Pack (Iodised),18.8
2024-06-08,Haryana,Salt Pack (Iodised),25.0
2024-06-08,Himachal Pradesh,Salt Pack (Iodised),27.5
2024-06-08,Jammu and Kashmir,Salt Pack (Iodised),27.4
2024-06-08,Jharkhand,Salt Pack (Iodised),23.75
2024-06-08,Karnataka,Salt Pack (Iodised),20.1
2024-06-08,Madhya Pradesh,Salt Pack (Iodised),19.51
2024-06-08,Maharashtra,Salt Pack (Iodised),23.32
2024-06-08,Meghalaya,Salt Pack (Iodised),23.14
2024-06-08,Mizoram,Salt Pack (Iodised),27.5
2024-06-08,Nagaland,Salt Pack (Iodised),17.88
2024-06-08,Odisha,Salt Pack (Iodised),26.45
2024-06-08,Punjab,Salt Pack (Iodised),26.43
2024-06-08,Rajasthan,Salt Pack (Iodised),20.29
2024-06-08,Sikkim,Salt Pack (Iodised),18.25
2024-06-08,Tamil Nadu,Salt Pack (Iodised),24.91
2024-06-08,Telangana,Salt Pack (Iodised),22.33
2024-06-08,Tripura,Salt Pack (Iodised),10.0
2024-06-08,Uttar Pradesh,Salt Pack (Iodised),26.49
2024-06-08,Uttarakhand,Salt Pack (Iodised),28.0
2024-06-08,West Bengal,Salt Pack (Iodised),21.18
2024-06-09,Andhra Pradesh,Salt Pack (Iodised),22.0
2024-06-09,Arunachal pradesh,Salt Pack (Iodised),20.0
2024-06-09,Assam,Salt Pack (Iodised),14.71
2024-06-09,Bihar,Salt Pack (Iodised),23.33
2024-06-09,Chandigarh,Salt Pack (Iodised),28.0
2024-06-09,Chhattisgarh,Salt Pack (Iodised),22.33
2024-06-09,Delhi,Salt Pack (Iodised),26.0
2024-06-09,DNH and DD,Salt Pack (Iodised),27.33
2024-06-09,Gujarat,Salt Pack (Iodised),16.6
2024-06-09,Haryana,Salt Pack (Iodised),25.0
2024-06-09,Himachal Pradesh,Salt Pack (Iodised),27.45
2024-06-09,Jammu and Kashmir,Salt Pack (Iodised),28.0
2024-06-09,Jharkhand,Salt Pack (Iodised),23.09
2024-06-09,Karnataka,Salt Pack (Iodised),20.28
2024-06-09,Madhya Pradesh,Salt Pack (Iodised),19.31
2024-06-09,Maharashtra,Salt Pack (Iodised),23.32
2024-06-09,Meghalaya,Salt Pack (Iodised),30.0
2024-06-09,Mizoram,Salt Pack (Iodised),25.0
2024-06-09,Odisha,Salt Pack (Iodised),26.5
2024-06-09,Puducherry,Salt Pack (Iodised),26.0
2024-06-09,Punjab,Salt Pack (Iodised),26.25
2024-06-09,Rajasthan,Salt Pack (Iodised),22.75
2024-06-09,Sikkim,Salt Pack (Iodised),19.0
2024-06-09,Tamil Nadu,Salt Pack (Iodised),24.65
2024-06-09,Telangana,Salt Pack (Iodised),25.0
2024-06-09,Uttar Pradesh,Salt Pack (Iodised),26.46
2024-06-09,West Bengal,Salt Pack (Iodised),20.69
2024-06-10,Andaman and Nicobar,Salt Pack (Iodised),19.5
2024-06-10,Andhra Pradesh,Salt Pack (Iodised),21.8
2024-06-10,Arunachal pradesh,Salt Pack (Iodised),19.33
2024-06-10,Assam,Salt Pack (Iodised),13.6
2024-06-10,Bihar,Salt Pack (Iodised),22.91
2024-06-10,Chhattisgarh,Salt Pack (Iodised),24.5
2024-06-10,Delhi,Salt Pack (Iodised),26.0
2024-06-10,DNH and DD,Salt Pack (Iodised),27.33
2024-06-10,Goa,Salt Pack (Iodised),24.5
2024-06-10,Gujarat,Salt Pack (Iodised),16.43
2024-06-10,Haryana,Salt Pack (Iodised),27.33
2024-06-10,Himachal Pradesh,Salt Pack (Iodised),27.5
2024-06-10,Jammu and Kashmir,Salt Pack (Iodised),27.4
2024-06-10,Jharkhand,Salt Pack (Iodised),24.33
2024-06-10,Karnataka,Salt Pack (Iodised),20.5
2024-06-10,Kerala,Salt Pack (Iodised),14.6
2024-06-10,Madhya Pradesh,Salt Pack (Iodised),19.6
2024-06-10,Maharashtra,Salt Pack (Iodised),23.32
2024-06-10,Manipur,Salt Pack (Iodised),25.0
2024-06-10,Meghalaya,Salt Pack (Iodised),21.3
2024-06-10,Mizoram,Salt Pack (Iodised),29.18
2024-06-10,Nagaland,Salt Pack (Iodised),17.93
2024-06-10,Odisha,Salt Pack (Iodised),25.86
2024-06-10,Puducherry,Salt Pack (Iodised),26.0
2024-06-10,Punjab,Salt Pack (Iodised),26.62
2024-06-10,Rajasthan,Salt Pack (Iodised),20.61
2024-06-10,Sikkim,Salt Pack (Iodised),18.6
2024-06-10,Tamil Nadu,Salt Pack (Iodised),24.52
2024-06-10,Telangana,Salt Pack (Iodised),20.4
2024-06-10,Tripura,Salt Pack (Iodised),10.0
2024-06-10,Uttar Pradesh,Salt Pack (Iodised),26.63
2024-06-10,Uttarakhand,Salt Pack (Iodised),28.25
2024-06-10,West Bengal,Salt Pack (Iodised),22.14
2024-06-11,Andaman and Nicobar,Salt Pack (Iodised),20.0
2024-06-11,Andhra Pradesh,Salt Pack (Iodised),22.0
2024-06-11,Arunachal pradesh,Salt Pack (Iodised),20.0
2024-06-11,Assam,Salt Pack (Iodised),13.52
2024-06-11,Bihar,Salt Pack (Iodised),23.56
2024-06-11,Chandigarh,Salt Pack (Iodised),28.0
2024-06-11,Chhattisgarh,Salt Pack (Iodised),22.33
2024-06-11,Delhi,Salt Pack (Iodised),26.0
2024-06-11,DNH and DD,Salt Pack (Iodised),27.33
2024-06-11,Goa,Salt Pack (Iodised),24.5
2024-06-11,Gujarat,Salt Pack (Iodised),14.86
2024-06-11,Haryana,Salt Pack (Iodised),25.5
2024-06-11,Himachal Pradesh,Salt Pack (Iodised),27.45
2024-06-11,Jammu and Kashmir,Salt Pack (Iodised),27.0
2024-06-11,Jharkhand,Salt Pack (Iodised),24.33
2024-06-11,Karnataka,Salt Pack (Iodised),20.47
2024-06-11,Kerala,Salt Pack (Iodised),15.09
2024-06-11,Madhya Pradesh,Salt Pack (Iodised),18.93
2024-06-11,Maharashtra,Salt Pack (Iodised),23.37
2024-06-11,Meghalaya,Salt Pack (Iodised),21.3
2024-06-11,Mizoram,Salt Pack (Iodised),29.18
2024-06-11,Nagaland,Salt Pack (Iodised),18.07
2024-06-11,Odisha,Salt Pack (Iodised),25.45
2024-06-11,Puducherry,Salt Pack (Iodised),26.0
2024-06-11,Punjab,Salt Pack (Iodised),26.4
2024-06-11,Rajasthan,Salt Pack (Iodised),20.17
2024-06-11,Sikkim,Salt Pack (Iodised),19.0
2024-06-11,Tamil Nadu,Salt Pack (Iodised),24.67
2024-06-11,Telangana,Salt Pack (Iodised),20.4
2024-06-11,Tripura,Salt Pack (Iodised),10.0
2024-06-11,Uttar Pradesh,Salt Pack (Iodised),26.61
2024-06-11,Uttarakhand,Salt Pack (Iodised),28.0
2024-06-11,West Bengal,Salt Pack (Iodised),22.09
2024-06-12,Andaman and Nicobar,Salt Pack (Iodised),20.67
2024-06-12,Andhra Pradesh,Salt Pack (Iodised),21.6
2024-06-12,Arunachal pradesh,Salt Pack (Iodised),17.5
2024-06-12,Assam,Salt Pack (Iodised),13.74
2024-06-12,Bihar,Salt Pack (Iodised),23.17
2024-06-12,Chandigarh,Salt Pack (Iodised),28.0
2024-06-12,Chhattisgarh,Salt Pack (Iodised),19.25
2024-06-12,Delhi,Salt Pack (Iodised),26.0
2024-06-12,DNH and DD,Salt Pack (Iodised),27.33
2024-06-12,Goa,Salt Pack (Iodised),25.5
2024-06-12,Gujarat,Salt Pack (Iodised),16.63
2024-06-12,Haryana,Salt Pack (Iodised),25.5
2024-06-12,Himachal Pradesh,Salt Pack (Iodised),27.5
2024-06-12,Jammu and Kashmir,Salt Pack (Iodised),27.25
2024-06-12,Jharkhand,Salt Pack (Iodised),24.24
2024-06-12,Karnataka,Salt Pack (Iodised),20.69
2024-06-12,Kerala,Salt Pack (Iodised),15.18
2024-06-12,Madhya Pradesh,Salt Pack (Iodised),19.43
2024-06-12,Maharashtra,Salt Pack (Iodised),23.47
2024-06-12,Manipur,Salt Pack (Iodised),25.0
2024-06-12,Meghalaya,Salt Pack (Iodised),21.3
2024-06-12,Mizoram,Salt Pack (Iodised),29.18
2024-06-12,Nagaland,Salt Pack (Iodised),17.88
2024-06-12,Odisha,Salt Pack (Iodised),25.94
2024-06-12,Puducherry,Salt Pack (Iodised),26.0
2024-06-12,Punjab,Salt Pack (Iodised),26.4
2024-06-12,Rajasthan,Salt Pack (Iodised),20.72
2024-06-12,Sikkim,Salt Pack (Iodised),18.6
2024-06-12,Tamil Nadu,Salt Pack (Iodised),24.19
2024-06-12,Telangana,Salt Pack (Iodised),20.3
2024-06-12,Tripura,Salt Pack (Iodised),10.0
2024-06-12,Uttar Pradesh,Salt Pack (Iodised),26.61
2024-06-12,Uttarakhand,Salt Pack (Iodised),28.25
2024-06-12,West Bengal,Salt Pack (Iodised),21.33
2024-06-13,Andaman and Nicobar,Salt Pack (Iodised),20.67
2024-06-13,Andhra Pradesh,Salt Pack (Iodised),21.6
2024-06-13,Arunachal pradesh,Salt Pack (Iodised),20.0
2024-06-13,Assam,Salt Pack (Iodised),13.54
2024-06-13,Bihar,Salt Pack (Iodised),23.06
2024-06-13,Chandigarh,Salt Pack (Iodised),28.0
2024-06-13,Chhattisgarh,Salt Pack (Iodised),23.25
2024-06-13,Delhi,Salt Pack (Iodised),26.0
2024-06-13,DNH and DD,Salt Pack (Iodised),27.33
2024-06-13,Goa,Salt Pack (Iodised),24.5
2024-06-13,Gujarat,Salt Pack (Iodised),17.57
2024-06-13,Haryana,Salt Pack (Iodised),25.5
2024-06-13,Himachal Pradesh,Salt Pack (Iodised),27.58
2024-06-13,Jammu and Kashmir,Salt Pack (Iodised),27.25
2024-06-13,Jharkhand,Salt Pack (Iodised),23.94
2024-06-13,Karnataka,Salt Pack (Iodised),20.5
2024-06-13,Kerala,Salt Pack (Iodised),14.91
2024-06-13,Madhya Pradesh,Salt Pack (Iodised),18.82
2024-06-13,Maharashtra,Salt Pack (Iodised),23.47
2024-06-13,Manipur,Salt Pack (Iodised),23.47
2024-06-13,Meghalaya,Salt Pack (Iodised),21.3
2024-06-13,Mizoram,Salt Pack (Iodised),29.18
2024-06-13,Nagaland,Salt Pack (Iodised),18.29
2024-06-13,Odisha,Salt Pack (Iodised),25.57
2024-06-13,Puducherry,Salt Pack (Iodised),26.0
2024-06-13,Punjab,Salt Pack (Iodised),26.29
2024-06-13,Rajasthan,Salt Pack (Iodised),20.04
2024-06-13,Sikkim,Salt Pack (Iodised),18.6
2024-06-13,Tamil Nadu,Salt Pack (Iodised),24.47
2024-06-13,Telangana,Salt Pack (Iodised),20.3
2024-06-13,Tripura,Salt Pack (Iodised),10.0
2024-06-13,Uttar Pradesh,Salt Pack (Iodised),26.6
2024-06-13,Uttarakhand,Salt Pack (Iodised),28.33
2024-06-13,West Bengal,Salt Pack (Iodised),22.09
2024-06-14,Andaman and Nicobar,Salt Pack (Iodised),20.67
2024-06-14,Andhra Pradesh,Salt Pack (Iodised),22.25
2024-06-14,Arunachal pradesh,Salt Pack (Iodised),17.5
2024-06-14,Assam,Salt Pack (Iodised),13.44
2024-06-14,Bihar,Salt Pack (Iodised),22.91
2024-06-14,Chandigarh,Salt Pack (Iodised),28.0
2024-06-14,Chhattisgarh,Salt Pack (Iodised),22.29
2024-06-14,Delhi,Salt Pack (Iodised),26.0
2024-06-14,DNH and DD,Salt Pack (Iodised),27.33
2024-06-14,Goa,Salt Pack (Iodised),24.5
2024-06-14,Gujarat,Salt Pack (Iodised),16.63
2024-06-14,Haryana,Salt Pack (Iodised),25.5
2024-06-14,Himachal Pradesh,Salt Pack (Iodised),27.5
2024-06-14,Jammu and Kashmir,Salt Pack (Iodised),27.25
2024-06-14,Jharkhand,Salt Pack (Iodised),24.5
2024-06-14,Karnataka,Salt Pack (Iodised),20.53
2024-06-14,Kerala,Salt Pack (Iodised),14.8
2024-06-14,Madhya Pradesh,Salt Pack (Iodised),19.22
2024-06-14,Maharashtra,Salt Pack (Iodised),23.47
2024-06-14,Manipur,Salt Pack (Iodised),25.0
2024-06-14,Meghalaya,Salt Pack (Iodised),21.3
2024-06-14,Mizoram,Salt Pack (Iodised),29.18
2024-06-14,Nagaland,Salt Pack (Iodised),17.88
2024-06-14,Odisha,Salt Pack (Iodised),26.56
2024-06-14,Puducherry,Salt Pack (Iodised),26.0
2024-06-14,Punjab,Salt Pack (Iodised),26.86
2024-06-14,Rajasthan,Salt Pack (Iodised),20.36
2024-06-14,Sikkim,Salt Pack (Iodised),19.0
2024-06-14,Tamil Nadu,Salt Pack (Iodised),24.21
2024-06-14,Telangana,Salt Pack (Iodised),20.4
2024-06-14,Tripura,Salt Pack (Iodised),10.0
2024-06-14,Uttar Pradesh,Salt Pack (Iodised),26.64
2024-06-14,Uttarakhand,Salt Pack (Iodised),28.0
2024-06-14,West Bengal,Salt Pack (Iodised),22.09
2024-06-15,Andaman and Nicobar,Salt Pack (Iodised),21.0
2024-06-15,Andhra Pradesh,Salt Pack (Iodised),21.8
2024-06-15,Arunachal pradesh,Salt Pack (Iodised),20.0
2024-06-15,Assam,Salt Pack (Iodised),13.35
2024-06-15,Bihar,Salt Pack (Iodised),22.97
2024-06-15,Chandigarh,Salt Pack (Iodised),28.0
2024-06-15,Chhattisgarh,Salt Pack (Iodised),24.2
2024-06-15,Delhi,Salt Pack (Iodised),26.0
2024-06-15,DNH and DD,Salt Pack (Iodised),27.33
2024-06-15,Gujarat,Salt Pack (Iodised),14.86
2024-06-15,Haryana,Salt Pack (Iodised),25.0
2024-06-15,Himachal Pradesh,Salt Pack (Iodised),27.5
2024-06-15,Jammu and Kashmir,Salt Pack (Iodised),27.4
2024-06-15,Jharkhand,Salt Pack (Iodised),24.33
2024-06-15,Karnataka,Salt Pack (Iodised),20.35
2024-06-15,Kerala,Salt Pack (Iodised),14.8
2024-06-15,Madhya Pradesh,Salt Pack (Iodised),19.39
2024-06-15,Maharashtra,Salt Pack (Iodised),23.47
2024-06-15,Meghalaya,Salt Pack (Iodised),21.14
2024-06-15,Mizoram,Salt Pack (Iodised),27.5
2024-06-15,Nagaland,Salt Pack (Iodised),17.88
2024-06-15,Odisha,Salt Pack (Iodised),26.67
2024-06-15,Puducherry,Salt Pack (Iodised),26.0
2024-06-15,Punjab,Salt Pack (Iodised),26.36
2024-06-15,Rajasthan,Salt Pack (Iodised),20.2
2024-06-15,Sikkim,Salt Pack (Iodised),19.0
2024-06-15,Tamil Nadu,Salt Pack (Iodised),24.44
2024-06-15,Telangana,Salt Pack (Iodised),19.44
2024-06-15,Tripura,Salt Pack (Iodised),10.0
2024-06-15,Uttar Pradesh,Salt Pack (Iodised),26.61
2024-06-15,Uttarakhand,Salt Pack (Iodised),28.0
2024-06-15,West Bengal,Salt Pack (Iodised),21.13
2024-06-16,Andhra Pradesh,Salt Pack (Iodised),21.5
2024-06-16,Arunachal pradesh,Salt Pack (Iodised),20.0
2024-06-16,Assam,Salt Pack (Iodised),14.93
2024-06-16,Bihar,Salt Pack (Iodised),22.69
2024-06-16,Chandigarh,Salt Pack (Iodised),28.0
2024-06-16,Chhattisgarh,Salt Pack (Iodised),24.2
2024-06-16,Delhi,Salt Pack (Iodised),26.0
2024-06-16,DNH and DD,Salt Pack (Iodised),27.33
2024-06-16,Gujarat,Salt Pack (Iodised),17.67
2024-06-16,Haryana,Salt Pack (Iodised),22.5
2024-06-16,Himachal Pradesh,Salt Pack (Iodised),27.5
2024-06-16,Jammu and Kashmir,Salt Pack (Iodised),28.0
2024-06-16,Jharkhand,Salt Pack (Iodised),23.36
2024-06-16,Karnataka,Salt Pack (Iodised),19.93
2024-06-16,Madhya Pradesh,Salt Pack (Iodised),18.61
2024-06-16,Maharashtra,Salt Pack (Iodised),23.47
2024-06-16,Meghalaya,Salt Pack (Iodised),30.0
2024-06-16,Mizoram,Salt Pack (Iodised),27.5
2024-06-16,Odisha,Salt Pack (Iodised),26.67
2024-06-16,Puducherry,Salt Pack (Iodised),26.0
2024-06-16,Punjab,Salt Pack (Iodised),26.08
2024-06-16,Rajasthan,Salt Pack (Iodised),16.5
2024-06-16,Sikkim,Salt Pack (Iodised),20.5
2024-06-16,Tamil Nadu,Salt Pack (Iodised),23.84
2024-06-16,Telangana,Salt Pack (Iodised),19.33
2024-06-16,Uttar Pradesh,Salt Pack (Iodised),26.6
2024-06-16,Uttarakhand,Salt Pack (Iodised),28.0
2024-06-16,West Bengal,Salt Pack (Iodised),21.38
2024-06-17,Andaman and Nicobar,Salt Pack (Iodised),20.0
2024-06-17,Andhra Pradesh,Salt Pack (Iodised),21.8
2024-06-17,Arunachal pradesh,Salt Pack (Iodised),20.0
2024-06-17,Assam,Salt Pack (Iodised),14.42
2024-06-17,Bihar,Salt Pack (Iodised),22.69
2024-06-17,Chandigarh,Salt Pack (Iodised),28.0
2024-06-17,Chhattisgarh,Salt Pack (Iodised),23.25
2024-06-17,Delhi,Salt Pack (Iodised),26.0
2024-06-17,DNH and DD,Salt Pack (Iodised),27.33
2024-06-17,Gujarat,Salt Pack (Iodised),16.5
2024-06-17,Haryana,Salt Pack (Iodised),25.5
2024-06-17,Himachal Pradesh,Salt Pack (Iodised),27.5
2024-06-17,Jammu and Kashmir,Salt Pack (Iodised),28.0
2024-06-17,Jharkhand,Salt Pack (Iodised),24.5
2024-06-17,Karnataka,Salt Pack (Iodised),20.26
2024-06-17,Madhya Pradesh,Salt Pack (Iodised),19.07
2024-06-17,Maharashtra,Salt Pack (Iodised),23.47
2024-06-17,Meghalaya,Salt Pack (Iodised),23.14
2024-06-17,Mizoram,Salt Pack (Iodised),28.88
2024-06-17,Nagaland,Salt Pack (Iodised),17.88
2024-06-17,Odisha,Salt Pack (Iodised),26.5
2024-06-17,Puducherry,Salt Pack (Iodised),26.0
2024-06-17,Punjab,Salt Pack (Iodised),26.36
2024-06-17,Rajasthan,Salt Pack (Iodised),19.0
2024-06-17,Sikkim,Salt Pack (Iodised),18.67
2024-06-17,Tamil Nadu,Salt Pack (Iodised),25.15
2024-06-17,Telangana,Salt Pack (Iodised),19.33
2024-06-17,Tripura,Salt Pack (Iodised),10.0
2024-06-17,Uttar Pradesh,Salt Pack (Iodised),26.67
2024-06-17,Uttarakhand,Salt Pack (Iodised),28.0
2024-06-17,West Bengal,Salt Pack (Iodised),21.18
2024-06-18,Andaman and Nicobar,Salt Pack (Iodised),20.67
2024-06-18,Andhra Pradesh,Salt Pack (Iodised),21.8
2024-06-18,Arunachal pradesh,Salt Pack (Iodised),17.5
2024-06-18,Assam,Salt Pack (Iodised),13.5
2024-06-18,Bihar,Salt Pack (Iodised),23.62
2024-06-18,Chandigarh,Salt Pack (Iodised),28.0
2024-06-18,Chhattisgarh,Salt Pack (Iodised),22.71
2024-06-18,Delhi,Salt Pack (Iodised),26.0
2024-06-18,DNH and DD,Salt Pack (Iodised),27.33
2024-06-18,Goa,Salt Pack (Iodised),24.5
2024-06-18,Gujarat,Salt Pack (Iodised),17.67
2024-06-18,Haryana,Salt Pack (Iodised),25.25
2024-06-18,Himachal Pradesh,Salt Pack (Iodised),27.5
2024-06-18,Jammu and Kashmir,Salt Pack (Iodised),28.0
2024-06-18,Jharkhand,Salt Pack (Iodised),24.12
2024-06-18,Karnataka,Salt Pack (Iodised),20.64
2024-06-18,Kerala,Salt Pack (Iodised),14.91
2024-06-18,Madhya Pradesh,Salt Pack (Iodised),19.47
2024-06-18,Maharashtra,Salt Pack (Iodised),23.47
2024-06-18,Meghalaya,Salt Pack (Iodised),21.3
2024-06-18,Mizoram,Salt Pack (Iodised),29.18
2024-06-18,Nagaland,Salt Pack (Iodised),17.88
2024-06-18,Odisha,Salt Pack (Iodised),26.05
2024-06-18,Puducherry,Salt Pack (Iodised),26.0
2024-06-18,Punjab,Salt Pack (Iodised),26.33
2024-06-18,Rajasthan,Salt Pack (Iodised),20.94
2024-06-18,Sikkim,Salt Pack (Iodised),18.67
2024-06-18,Tamil Nadu,Salt Pack (Iodised),24.16
2024-06-18,Telangana,Salt Pack (Iodised),20.4
2024-06-18,Tripura,Salt Pack (Iodised),10.25
2024-06-18,Uttar Pradesh,Salt Pack (Iodised),26.66
2024-06-18,Uttarakhand,Salt Pack (Iodised),28.0
2024-06-18,West Bengal,Salt Pack (Iodised),22.68
2024-06-19,Andaman and Nicobar,Salt Pack (Iodised),20.33
2024-06-19,Andhra Pradesh,Salt Pack (Iodised),21.6
2024-06-19,Arunachal pradesh,Salt Pack (Iodised),20.0
2024-06-19,Assam,Salt Pack (Iodised),13.37
2024-06-19,Bihar,Salt Pack (Iodised),23.19
2024-06-19,Chandigarh,Salt Pack (Iodised),28.0
2024-06-19,Chhattisgarh,Salt Pack (Iodised),22.29
2024-06-19,Delhi,Salt Pack (Iodised),26.0
2024-06-19,DNH and DD,Salt Pack (Iodised),27.0
2024-06-19,Goa,Salt Pack (Iodised),24.5
2024-06-19,Gujarat,Salt Pack (Iodised),16.5
2024-06-19,Haryana,Salt Pack (Iodised),24.0
2024-06-19,Himachal Pradesh,Salt Pack (Iodised),27.58
2024-06-19,Jammu and Kashmir,Salt Pack (Iodised),28.0
2024-06-19,Jharkhand,Salt Pack (Iodised),24.39
2024-06-19,Karnataka,Salt Pack (Iodised),20.53
2024-06-19,Kerala,Salt Pack (Iodised),14.82
2024-06-19,Madhya Pradesh,Salt Pack (Iodised),19.54
2024-06-19,Maharashtra,Salt Pack (Iodised),23.47
2024-06-19,Manipur,Salt Pack (Iodised),25.0
2024-06-19,Meghalaya,Salt Pack (Iodised),21.3
2024-06-19,Mizoram,Salt Pack (Iodised),29.18
2024-06-19,Nagaland,Salt Pack (Iodised),17.88
2024-06-19,Odisha,Salt Pack (Iodised),25.6
2024-06-19,Puducherry,Salt Pack (Iodised),26.0
2024-06-19,Punjab,Salt Pack (Iodised),26.4
2024-06-19,Rajasthan,Salt Pack (Iodised),20.65
2024-06-19,Sikkim,Salt Pack (Iodised),18.6
2024-06-19,Tamil Nadu,Salt Pack (Iodised),24.56
2024-06-19,Telangana,Salt Pack (Iodised),21.0
2024-06-19,Tripura,Salt Pack (Iodised),10.0
2024-06-19,Uttar Pradesh,Salt Pack (Iodised),26.61
2024-06-19,Uttarakhand,Salt Pack (Iodised),28.0
2024-06-19,West Bengal,Salt Pack (Iodised),22.57
2024-06-20,Andaman and Nicobar,Salt Pack (Iodised),20.33
2024-06-20,Andhra Pradesh,Salt Pack (Iodised),21.6
2024-06-20,Arunachal pradesh,Salt Pack (Iodised),20.0
2024-06-20,Assam,Salt Pack (Iodised),13.37
2024-06-20,Bihar,Salt Pack (Iodised),23.19
2024-06-20,Chandigarh,Salt Pack (Iodised),28.0
2024-06-20,Chhattisgarh,Salt Pack (Iodised),22.29
2024-06-20,Delhi,Salt Pack (Iodised),26.0
2024-06-20,DNH and DD,Salt Pack (Iodised),27.0
2024-06-20,Goa,Salt Pack (Iodised),24.5
2024-06-20,Gujarat,Salt Pack (Iodised),16.5
2024-06-20,Haryana,Salt Pack (Iodised),24.0
2024-06-20,Himachal Pradesh,Salt Pack (Iodised),27.58
2024-06-20,Jammu and Kashmir,Salt Pack (Iodised),28.0
2024-06-20,Jharkhand,Salt Pack (Iodised),24.39
2024-06-20,Karnataka,Salt Pack (Iodised),20.53
2024-06-20,Kerala,Salt Pack (Iodised),14.82
2024-06-20,Madhya Pradesh,Salt Pack (Iodised),19.54
2024-06-20,Maharashtra,Salt Pack (Iodised),23.47
2024-06-20,Manipur,Salt Pack (Iodised),25.0
2024-06-20,Meghalaya,Salt Pack (Iodised),21.3
2024-06-20,Mizoram,Salt Pack (Iodised),29.18
2024-06-20,Nagaland,Salt Pack (Iodised),17.88
2024-06-20,Odisha,Salt Pack (Iodised),25.6
2024-06-20,Puducherry,Salt Pack (Iodised),26.0
2024-06-20,Punjab,Salt Pack (Iodised),26.4
2024-06-20,Rajasthan,Salt Pack (Iodised),20.65
2024-06-20,Sikkim,Salt Pack (Iodised),18.6
2024-06-20,Tamil Nadu,Salt Pack (Iodised),24.56
2024-06-20,Telangana,Salt Pack (Iodised),21.0
2024-06-20,Tripura,Salt Pack (Iodised),10.0
2024-06-20,Uttar Pradesh,Salt Pack (Iodised),26.61
2024-06-20,Uttarakhand,Salt Pack (Iodised),28.0
2024-06-20,West Bengal,Salt Pack (Iodised),22.57
2024-06-21,Andaman and Nicobar,Salt Pack (Iodised),21.0
2024-06-21,Andhra Pradesh,Salt Pack (Iodised),22.5
2024-06-21,Arunachal pradesh,Salt Pack (Iodised),20.0
2024-06-21,Assam,Salt Pack (Iodised),13.79
2024-06-21,Bihar,Salt Pack (Iodised),23.15
2024-06-21,Chandigarh,Salt Pack (Iodised),28.0
2024-06-21,Chhattisgarh,Salt Pack (Iodised),23.38
2024-06-21,Delhi,Salt Pack (Iodised),26.0
2024-06-21,DNH and DD,Salt Pack (Iodised),27.33
2024-06-21,Goa,Salt Pack (Iodised),24.5
2024-06-21,Gujarat,Salt Pack (Iodised),14.33
2024-06-21,Haryana,Salt Pack (Iodised),23.67
2024-06-21,Himachal Pradesh,Salt Pack (Iodised),27.58
2024-06-21,Jammu and Kashmir,Salt Pack (Iodised),28.0
2024-06-21,Jharkhand,Salt Pack (Iodised),24.35
2024-06-21,Karnataka,Salt Pack (Iodised),20.37
2024-06-21,Kerala,Salt Pack (Iodised),15.2
2024-06-21,Madhya Pradesh,Salt Pack (Iodised),19.6
2024-06-21,Maharashtra,Salt Pack (Iodised),23.63
2024-06-21,Manipur,Salt Pack (Iodised),25.0
2024-06-21,Meghalaya,Salt Pack (Iodised),22.11
2024-06-21,Mizoram,Salt Pack (Iodised),29.18
2024-06-21,Nagaland,Salt Pack (Iodised),17.88
2024-06-21,Odisha,Salt Pack (Iodised),25.86
2024-06-21,Puducherry,Salt Pack (Iodised),26.0
2024-06-21,Punjab,Salt Pack (Iodised),26.43
2024-06-21,Rajasthan,Salt Pack (Iodised),20.95
2024-06-21,Sikkim,Salt Pack (Iodised),18.8
