Unnamed: 0,Date,State/UT,Commodity,Price,Temperature,Humidity,Precipitation,Wind Speed
16272,6/29/2024,Himachal Pradesh,Gur,49,21.9,74,6.06,10.4
16273,6/29/2024,Jammu and Kashmir,Gur,57,36.5,42,6.47,20.5
16274,6/29/2024,Jharkhand,Gur,50.65,27.7,75,38.71,22.7
16275,6/29/2024,Karnataka,Gur,52.93,24.7,72,0.01,27
16276,6/29/2024,Kerala,Gur,62.31,26.8,79,0.91,11.2
16277,6/29/2024,Madhya Pradesh,Gur,48.69,27.9,69,1.37,23.8
16278,6/29/2024,Maharashtra,Gur,55.63,28.5,82,28.43,31
16279,6/29/2024,Meghalaya,Gur,73.2,20,99,21.2,11.5
16280,6/29/2024,Mizoram,Gur,137.5,24.5,90,8.42,8.3
16281,6/29/2024,Nagaland,Gur,84.44,19.7,97,25.17,5.4
16282,6/29/2024,Odisha,Gur,51.21,,,,
16283,6/29/2024,Puducherry,Gur,48,30.2,66,0,31.3
16284,6/29/2024,Punjab,Gur,54,40.3,31,0.62,22
16285,6/29/2024,Rajasthan,Gur,44.14,30.6,64,1.07,22
16286,6/29/2024,Sikkim,Gur,60.25,17,94,34.92,6.1
16287,6/29/2024,Tamil Nadu,Gur,56.25,31.5,61,0.98,29.9
16288,6/29/2024,Telangana,Gur,55.3,,,,
16289,6/29/2024,Tripura,Gur,69.25,27.8,84,3.59,27.7
16290,6/29/2024,Uttar Pradesh,Gur,50.25,32.4,63,41.96,24.1
16291,6/29/2024,Uttarakhand,Gur,56.75,27.4,75,29.62,10.4
16292,6/29/2024,West Bengal,Gur,51.93,32.4,66,3.62,22.7
16293,6/30/2024,Andhra Pradesh,Gur,60.67,30.7,66,0.68,28.8
16294,6/30/2024,Arunachal pradesh,Gur,77.5,,,,
16295,6/30/2024,Assam,Gur,60.71,24.3,98,24.93,10.1
16296,6/30/2024,Bihar,Gur,47.88,29.3,76,45.39,25.2
16297,6/30/2024,Chandigarh,Gur,55,31.4,62,11.28,27
16298,6/30/2024,Chhattisgarh,Gur,53.33,27.3,80,22.25,16.9
16299,6/30/2024,Delhi,Gur,58,15.4,81,0.19,27
16300,6/30/2024,DNH and DD,Gur,63.67,,,,
16301,6/30/2024,Gujarat,Gur,49.5,32.1,62,5.82,26.3
16302,6/30/2024,Haryana,Gur,47.67,33,58,13.43,24.5
16303,6/30/2024,Himachal Pradesh,Gur,49,21.9,75,12.4,9.7
16304,6/30/2024,Jammu and Kashmir,Gur,58,37.9,37,0.14,22.3
16305,6/30/2024,Jharkhand,Gur,52.5,26.8,77,16.3,13.7
16306,6/30/2024,Karnataka,Gur,52.23,24.5,73,0.37,24.1
16307,6/30/2024,Madhya Pradesh,Gur,48.25,26.2,77,2.11,20.9
16308,6/30/2024,Maharashtra,Gur,55.74,28.5,82,28.3,29.9
16309,6/30/2024,Meghalaya,Gur,75,19.7,99,118.83,7.6
16310,6/30/2024,Mizoram,Gur,137.5,22.7,99,15.32,5.4
16311,6/30/2024,Odisha,Gur,51.7,,,,
16312,6/30/2024,Puducherry,Gur,48,30.3,70,0.57,35.3
16313,6/30/2024,Punjab,Gur,53.83,41.8,29,0.6,33.1
16314,6/30/2024,Rajasthan,Gur,42.14,30.6,60,1.4,25.6
16315,6/30/2024,Sikkim,Gur,58,17.2,95,19.24,6.8
16316,6/30/2024,Tamil Nadu,Gur,57.16,31.1,65,4.7,24.5
16317,6/30/2024,Telangana,Gur,54.33,,,,
16318,6/30/2024,Uttar Pradesh,Gur,50.32,28.7,79,34.76,9
16319,6/30/2024,West Bengal,Gur,53,29,80,21.83,18.7
16320,6/1/2024,Andaman and Nicobar,Tea Loose,308.33,,,,
16321,6/1/2024,Andhra Pradesh,Tea Loose,312,30.9,79,0.05,31.3
16322,6/1/2024,Arunachal pradesh,Tea Loose,327,,,,
16323,6/1/2024,Assam,Tea Loose,249.79,27.3,85,9.79,9.4
16324,6/1/2024,Bihar,Tea Loose,275.23,37.8,38,2.25,29.5
16325,6/1/2024,Chandigarh,Tea Loose,276,37.4,10,0.27,41.8
16326,6/1/2024,Chhattisgarh,Tea Loose,223,39.2,22,0,22
16327,6/1/2024,Delhi,Tea Loose,243,14.2,61,0.63,12.2
16328,6/1/2024,DNH and DD,Tea Loose,350,,,,
16329,6/1/2024,Gujarat,Tea Loose,255.29,34.9,43,0,28.8
16330,6/1/2024,Haryana,Tea Loose,237.33,40,11,0,27.4
16331,6/1/2024,Himachal Pradesh,Tea Loose,269.58,25.9,20,0.04,30.6
16332,6/1/2024,Jammu and Kashmir,Tea Loose,304.25,37.1,12,0,19.1
16333,6/1/2024,Jharkhand,Tea Loose,275.88,34.3,38,0,30.2
16334,6/1/2024,Karnataka,Tea Loose,282.77,26.5,74,11.28,25.2
16335,6/1/2024,Kerala,Tea Loose,236.8,27.6,85,2.8,14.4
16336,6/1/2024,Madhya Pradesh,Tea Loose,254.22,33.4,35,0,28.4
16337,6/1/2024,Maharashtra,Tea Loose,298.79,30.5,70,0.08,19.8
16338,6/1/2024,Meghalaya,Tea Loose,349.29,21.4,93,32.5,9.4
16339,6/1/2024,Mizoram,Tea Loose,520,26.3,87,5.24,5.4
16340,6/1/2024,Nagaland,Tea Loose,322.67,21,88,13.13,5.8
16341,6/1/2024,Odisha,Tea Loose,276.2,,,,
16342,6/1/2024,Punjab,Tea Loose,285.29,38.9,12,0.01,20.5
16343,6/1/2024,Rajasthan,Tea Loose,298.29,35.8,27,0,24.5
16344,6/1/2024,Sikkim,Tea Loose,415.6,16.8,84,12.57,6.8
16345,6/1/2024,Tamil Nadu,Tea Loose,310.33,32.1,69,0,29.2
16346,6/1/2024,Telangana,Tea Loose,302.3,,,,
16347,6/1/2024,Tripura,Tea Loose,222,29.8,80,6.39,17.6
16348,6/1/2024,Uttar Pradesh,Tea Loose,236.39,40.4,18,0,21.6
16349,6/1/2024,Uttarakhand,Tea Loose,267,36.3,11,0,17.3
16350,6/1/2024,West Bengal,Tea Loose,259.31,32.5,69,0.7,29.5
16351,6/2/2024,Andhra Pradesh,Tea Loose,312,30.4,77,5.79,29.5
16352,6/2/2024,Arunachal pradesh,Tea Loose,303.5,,,,
16353,6/2/2024,Assam,Tea Loose,259.94,28.4,78,7.52,13.7
16354,6/2/2024,Bihar,Tea Loose,291.31,39.3,30,0.05,23.8
16355,6/2/2024,Chandigarh,Tea Loose,276,38.6,10,0,21.6
16356,6/2/2024,Chhattisgarh,Tea Loose,248.6,37.1,28,0,21.6
16357,6/2/2024,Delhi,Tea Loose,243,16,68,0.01,14
16358,6/2/2024,DNH and DD,Tea Loose,350,,,,
16359,6/2/2024,Gujarat,Tea Loose,249.67,34.3,43,0,27.4
16360,6/2/2024,Haryana,Tea Loose,216,39.8,14,0,25.9
16361,6/2/2024,Himachal Pradesh,Tea Loose,269.58,28.1,16,0,24.1
16362,6/2/2024,Jammu and Kashmir,Tea Loose,333.5,37.2,12,0,23.4
16363,6/2/2024,Jharkhand,Tea Loose,278.73,33.1,37,0.01,26.6
16364,6/2/2024,Karnataka,Tea Loose,289.17,26.3,71,10.96,19.1
16365,6/2/2024,Madhya Pradesh,Tea Loose,249.65,33,34,0,25.6
16366,6/2/2024,Maharashtra,Tea Loose,298.79,30.4,69,0.25,20.2
16367,6/2/2024,Meghalaya,Tea Loose,330,21.1,91,8.48,9.4
16368,6/2/2024,Mizoram,Tea Loose,520,26.2,84,2.45,5.8
16369,6/2/2024,Odisha,Tea Loose,249.6,,,,
16370,6/2/2024,Punjab,Tea Loose,270.64,40.4,12,0,15.8
16371,6/2/2024,Rajasthan,Tea Loose,283.43,35.5,26,0,23
16372,6/2/2024,Sikkim,Tea Loose,343,17.2,79,11.56,8.3
16373,6/2/2024,Tamil Nadu,Tea Loose,307.42,30.9,66,5.12,22.7
16374,6/2/2024,Telangana,Tea Loose,294.67,,,,
16375,6/2/2024,Uttar Pradesh,Tea Loose,233.85,40.7,13,0,25.6
16376,6/2/2024,Uttarakhand,Tea Loose,280,34.3,15,0,17.6
16377,6/2/2024,West Bengal,Tea Loose,261,32.5,67,0.06,34.6
16378,6/3/2024,Andaman and Nicobar,Tea Loose,308.33,,,,
16379,6/3/2024,Andhra Pradesh,Tea Loose,312,29.7,72,0.58,37.8
16380,6/3/2024,Arunachal pradesh,Tea Loose,305,,,,
16381,6/3/2024,Assam,Tea Loose,252.12,26.3,86,13.01,16.2
16382,6/3/2024,Bihar,Tea Loose,275.06,38.9,28,0.03,22.7
16383,6/3/2024,Chandigarh,Tea Loose,276,36.2,15,0,47.5
16384,6/3/2024,Chhattisgarh,Tea Loose,262.57,35.2,36,0,25.6
16385,6/3/2024,Delhi,Tea Loose,243,16.3,86,0.08,16.2
16386,6/3/2024,DNH and DD,Tea Loose,350,,,,
16387,6/3/2024,Goa,Tea Loose,343,29.6,74,1.48,17.3
16388,6/3/2024,Gujarat,Tea Loose,252.5,34.7,42,0,23.8
16389,6/3/2024,Haryana,Tea Loose,231.25,38.3,19,0.14,37.1
16390,6/3/2024,Himachal Pradesh,Tea Loose,269.58,26.6,20,0,24.5
16391,6/3/2024,Jammu and Kashmir,Tea Loose,310,37.2,14,0,39.6
16392,6/3/2024,Jharkhand,Tea Loose,288.88,32.5,40,0.04,25.9
16393,6/3/2024,Karnataka,Tea Loose,285.73,26,74,4.88,19.4
16394,6/3/2024,Kerala,Tea Loose,232.82,26.7,88,7.11,10.1
16395,6/3/2024,Madhya Pradesh,Tea Loose,252.19,33.8,34,0.01,25.2
16396,6/3/2024,Maharashtra,Tea Loose,298.53,30.4,69,0.11,18.4
16397,6/3/2024,Manipur,Tea Loose,240,31.3,71,0.39,26.3
16398,6/3/2024,Meghalaya,Tea Loose,370.9,20.3,94,15,9.7
16399,6/3/2024,Mizoram,Tea Loose,475,26.1,81,7.03,6.8
16400,6/3/2024,Nagaland,Tea Loose,322.67,21.2,85,9.06,6.8
16401,6/3/2024,Odisha,Tea Loose,276.31,,,,
16402,6/3/2024,Punjab,Tea Loose,270,41.3,13,0,28.1
16403,6/3/2024,Rajasthan,Tea Loose,295.76,35.9,25,0,27
16404,6/3/2024,Sikkim,Tea Loose,410,17,82,13.92,9.4
16405,6/3/2024,Tamil Nadu,Tea Loose,309.96,30.1,68,0.69,25.2
16406,6/3/2024,Telangana,Tea Loose,302,,,,
16407,6/3/2024,Tripura,Tea Loose,221.5,29,83,7.77,18.4
16408,6/3/2024,Uttar Pradesh,Tea Loose,238.95,41.4,13,0,28.1
16409,6/3/2024,Uttarakhand,Tea Loose,263.5,34.8,19,0.01,19.8
16410,6/3/2024,West Bengal,Tea Loose,272.9,31.9,68,0.02,28.4
16411,6/4/2024,Andaman and Nicobar,Tea Loose,308.33,,,,
16412,6/4/2024,Andhra Pradesh,Tea Loose,288.5,31.2,70,0,37.1
16413,6/4/2024,Arunachal pradesh,Tea Loose,313.5,,,,
16414,6/4/2024,Assam,Tea Loose,242.23,27.4,83,15,9.4
16415,6/4/2024,Bihar,Tea Loose,259.84,37.6,33,0.42,29.2
16416,6/4/2024,Chandigarh,Tea Loose,276,35.6,23,1.16,37.8
16417,6/4/2024,Chhattisgarh,Tea Loose,240.75,35.2,33,0.14,22.3
16418,6/4/2024,Delhi,Tea Loose,243,20,77,0.03,14.4
16419,6/4/2024,DNH and DD,Tea Loose,350,,,,
16420,6/4/2024,Goa,Tea Loose,343,29.3,75,4.62,13
16421,6/4/2024,Gujarat,Tea Loose,247.67,34.4,39,0,23.8
16422,6/4/2024,Haryana,Tea Loose,231.25,39.4,16,0.14,32
16423,6/4/2024,Himachal Pradesh,Tea Loose,269.58,24,39,15.1,27.4
16424,6/4/2024,Jammu and Kashmir,Tea Loose,306,35.8,20,1.99,34.2
16425,6/4/2024,Jharkhand,Tea Loose,282.21,33.9,32,0,27.7
16426,6/4/2024,Karnataka,Tea Loose,291.63,25.8,76,4.69,19.1
16427,6/4/2024,Kerala,Tea Loose,232.33,27.2,82,0.78,10.1
16428,6/4/2024,Madhya Pradesh,Tea Loose,245.3,33.5,36,0,27
16429,6/4/2024,Maharashtra,Tea Loose,298.89,30.3,72,0.92,22
16430,6/4/2024,Meghalaya,Tea Loose,349.29,20.8,90,20.62,8.6
16431,6/4/2024,Mizoram,Tea Loose,479.67,23.4,91,11.3,6.5
16432,6/4/2024,Nagaland,Tea Loose,322.67,19,90,7,5.4
16433,6/4/2024,Odisha,Tea Loose,263.92,,,,
16434,6/4/2024,Punjab,Tea Loose,268.2,40.4,15,0,30.2
16435,6/4/2024,Rajasthan,Tea Loose,280.15,35.8,22,0,29.2
16436,6/4/2024,Sikkim,Tea Loose,410,17.1,88,19.17,7.6
16437,6/4/2024,Tamil Nadu,Tea Loose,300.43,30.3,75,6.59,25.9
16438,6/4/2024,Telangana,Tea Loose,295.57,,,,
16439,6/4/2024,Tripura,Tea Loose,207,28.1,85,9.68,17.3
16440,6/4/2024,Uttar Pradesh,Tea Loose,240.53,40.6,16,0,28.8
16441,6/4/2024,Uttarakhand,Tea Loose,263.5,33,22,0,20.5
16442,6/4/2024,West Bengal,Tea Loose,267.84,32.8,65,3.8,26.3
16443,6/5/2024,Andaman and Nicobar,Tea Loose,308.33,,,,
16444,6/5/2024,Andhra Pradesh,Tea Loose,312,31.2,70,2.61,33.5
16445,6/5/2024,Arunachal pradesh,Tea Loose,301,,,,
16446,6/5/2024,Assam,Tea Loose,252.88,25.5,88,7.8,6.8
16447,6/5/2024,Bihar,Tea Loose,278.97,37.9,36,0,37.4
16448,6/5/2024,Chandigarh,Tea Loose,276,35.2,21,1.38,34.6
16449,6/5/2024,Chhattisgarh,Tea Loose,262.43,35.1,32,0.02,27.4
16450,6/5/2024,Delhi,Tea Loose,243,20.1,86,6.24,22
16451,6/5/2024,DNH and DD,Tea Loose,350,,,,
16452,6/5/2024,Goa,Tea Loose,329,29.6,73,4.13,17.6
16453,6/5/2024,Gujarat,Tea Loose,251.5,34.8,38,0,22
16454,6/5/2024,Haryana,Tea Loose,231.25,37.9,18,0.09,33.8
16455,6/5/2024,Himachal Pradesh,Tea Loose,269.58,26.2,27,0.01,27.7
16456,6/5/2024,Jammu and Kashmir,Tea Loose,304.6,34.5,23,4.57,36
16457,6/5/2024,Jharkhand,Tea Loose,280.69,36.1,24,0,29.9
16458,6/5/2024,Karnataka,Tea Loose,289.34,25.5,76,5.3,18
16459,6/5/2024,Kerala,Tea Loose,231.91,27.4,83,3.67,11.2
16460,6/5/2024,Madhya Pradesh,Tea Loose,253.22,33.6,38,0.21,26.3
16461,6/5/2024,Maharashtra,Tea Loose,299.11,30.4,72,2.51,20.9
16462,6/5/2024,Manipur,Tea Loose,240,30.6,74,5.27,36
16463,6/5/2024,Meghalaya,Tea Loose,371.2,19.2,93,8.11,6.8
16464,6/5/2024,Mizoram,Tea Loose,479.67,24.4,81,2.8,5.8
16465,6/5/2024,Nagaland,Tea Loose,322.67,20.2,85,10.74,6.8
16466,6/5/2024,Odisha,Tea Loose,278.18,,,,
16467,6/5/2024,Puducherry,Tea Loose,297,30.4,72,14.19,27.7
16468,6/5/2024,Punjab,Tea Loose,269.77,39.1,20,1.37,36.7
16469,6/5/2024,Rajasthan,Tea Loose,291.76,35.1,25,0,24.8
16470,6/5/2024,Sikkim,Tea Loose,410,17,80,11.81,10.1
16471,6/5/2024,Tamil Nadu,Tea Loose,310.54,30.7,69,18.43,20.2
16472,6/5/2024,Telangana,Tea Loose,301.7,,,,
16473,6/5/2024,Tripura,Tea Loose,221.5,29.2,82,2.94,18.4
16474,6/5/2024,Uttar Pradesh,Tea Loose,239.84,40.7,15,0,25.2
16475,6/5/2024,Uttarakhand,Tea Loose,264,34.2,18,0.04,18.7
16476,6/5/2024,West Bengal,Tea Loose,272.81,33.9,62,0.33,32.8
16477,6/6/2024,Andaman and Nicobar,Tea Loose,308.33,,,,
16478,6/6/2024,Andhra Pradesh,Tea Loose,350,29.9,73,0,31.7
16479,6/6/2024,Arunachal pradesh,Tea Loose,301,,,,
16480,6/6/2024,Assam,Tea Loose,252.74,28,79,6.64,7.6
16481,6/6/2024,Bihar,Tea Loose,278.55,38.9,31,0,37.8
16482,6/6/2024,Chandigarh,Tea Loose,280,35.1,24,0.07,23
16483,6/6/2024,Chhattisgarh,Tea Loose,262,37.6,27,0,22
16484,6/6/2024,Delhi,Tea Loose,243,17.9,82,3.74,28.4
16485,6/6/2024,DNH and DD,Tea Loose,350,,,,
16486,6/6/2024,Goa,Tea Loose,329,29.2,76,12.8,18.4
16487,6/6/2024,Gujarat,Tea Loose,252,35.1,41,0,19.8
16488,6/6/2024,Haryana,Tea Loose,261,37.2,24,0.31,31
16489,6/6/2024,Himachal Pradesh,Tea Loose,269.58,24.4,37,0.06,23
16490,6/6/2024,Jammu and Kashmir,Tea Loose,315,33.3,31,4.19,18
16491,6/6/2024,Jharkhand,Tea Loose,288.94,35.2,29,0,30.2
16492,6/6/2024,Karnataka,Tea Loose,291.6,24.6,80,11.14,16.9
16493,6/6/2024,Kerala,Tea Loose,234.31,26.9,86,15,11.9
16494,6/6/2024,Madhya Pradesh,Tea Loose,249.36,32.1,46,7.12,31
16495,6/6/2024,Maharashtra,Tea Loose,298.84,30.4,73,3.2,20.5
16496,6/6/2024,Manipur,Tea Loose,240,31.9,68,0.12,29.2
16497,6/6/2024,Meghalaya,Tea Loose,381.88,20.8,88,17.4,6.1
16498,6/6/2024,Mizoram,Tea Loose,479.67,25.3,82,4.66,6.5
16499,6/6/2024,Nagaland,Tea Loose,322.67,22,80,3.84,8.3
16500,6/6/2024,Odisha,Tea Loose,265.38,,,,
16501,6/6/2024,Puducherry,Tea Loose,297,28.5,80,107.14,22.7
16502,6/6/2024,Punjab,Tea Loose,270.6,36.5,25,1.22,23
16503,6/6/2024,Rajasthan,Tea Loose,297.62,35.9,27,0,20.2
16504,6/6/2024,Sikkim,Tea Loose,410,17,79,7.87,9.7
16505,6/6/2024,Tamil Nadu,Tea Loose,313.48,28.2,79,11.29,29.5
16506,6/6/2024,Telangana,Tea Loose,301.9,,,,
16507,6/6/2024,Tripura,Tea Loose,221.5,29.7,79,5.31,15.5
16508,6/6/2024,Uttar Pradesh,Tea Loose,239.63,40.5,18,0,28.1
16509,6/6/2024,Uttarakhand,Tea Loose,264,33,23,0.03,19.8
16510,6/6/2024,West Bengal,Tea Loose,274.05,33.3,64,0,32.4
16511,6/7/2024,Andaman and Nicobar,Tea Loose,308.33,,,,
16512,6/7/2024,Andhra Pradesh,Tea Loose,327,30,77,0,34.6
16513,6/7/2024,Arunachal pradesh,Tea Loose,298.5,,,,
16514,6/7/2024,Assam,Tea Loose,253.56,27.3,80,5.42,15.1
16515,6/7/2024,Bihar,Tea Loose,269.97,38.5,37,0,37.4
16516,6/7/2024,Chandigarh,Tea Loose,260,36.6,17,0,30.6
16517,6/7/2024,Chhattisgarh,Tea Loose,248,36,31,0.04,23.4
16518,6/7/2024,Delhi,Tea Loose,243,13.2,78,2.21,26.6
16519,6/7/2024,DNH and DD,Tea Loose,350,,,,
16520,6/7/2024,Goa,Tea Loose,329,27.8,78,12.81,20.2
16521,6/7/2024,Gujarat,Tea Loose,252.71,35.1,41,0,22.3
16522,6/7/2024,Haryana,Tea Loose,215,38.6,17,0,30.2
16523,6/7/2024,Himachal Pradesh,Tea Loose,270.33,24.8,24,0,25.2
16524,6/7/2024,Jammu and Kashmir,Tea Loose,319.4,35.8,22,0.42,20.2
16525,6/7/2024,Jharkhand,Tea Loose,279.24,36.2,24,0,28.8
16526,6/7/2024,Karnataka,Tea Loose,283.83,22.4,91,26.57,16.6
16527,6/7/2024,Kerala,Tea Loose,235.23,24.8,94,19.62,10.8
16528,6/7/2024,Madhya Pradesh,Tea Loose,253.93,34.7,34,0.13,28.1
16529,6/7/2024,Maharashtra,Tea Loose,298.68,30.7,67,0.09,18.4
16530,6/7/2024,Manipur,Tea Loose,220,31.9,71,0,32.4
16531,6/7/2024,Meghalaya,Tea Loose,371.2,20.6,92,20.89,9.7
16532,6/7/2024,Mizoram,Tea Loose,479.67,24.3,93,12.8,5.8
16533,6/7/2024,Nagaland,Tea Loose,325,21.5,85,10.06,5.8
16534,6/7/2024,Odisha,Tea Loose,282.31,,,,
16535,6/7/2024,Puducherry,Tea Loose,297,27.7,82,17.47,28.4
16536,6/7/2024,Punjab,Tea Loose,271.71,38,19,0,21.6
16537,6/7/2024,Rajasthan,Tea Loose,303.85,36.7,27,0,23.8
16538,6/7/2024,Sikkim,Tea Loose,410,16.6,84,8.38,7.2
16539,6/7/2024,Tamil Nadu,Tea Loose,311.42,28.8,75,15.02,32.4
16540,6/7/2024,Telangana,Tea Loose,301.7,,,,
16541,6/7/2024,Tripura,Tea Loose,221.5,29.3,82,7.76,23.8
16542,6/7/2024,Uttar Pradesh,Tea Loose,239.53,41.1,15,0,27.7
16543,6/7/2024,Uttarakhand,Tea Loose,249.67,34.4,18,0,24.1
16544,6/7/2024,West Bengal,Tea Loose,274.05,34,62,0.04,33.8
16545,6/8/2024,Andaman and Nicobar,Tea Loose,300,,,,
16546,6/8/2024,Andhra Pradesh,Tea Loose,359.25,29.8,74,0,35.6
16547,6/8/2024,Arunachal pradesh,Tea Loose,298.5,,,,
16548,6/8/2024,Assam,Tea Loose,251.48,27,83,8.66,7.9
16549,6/8/2024,Bihar,Tea Loose,273.91,39.4,31,0,27.4
16550,6/8/2024,Chandigarh,Tea Loose,253,35,22,0,27
16551,6/8/2024,Chhattisgarh,Tea Loose,222.25,35.3,35,0,19.1
16552,6/8/2024,Delhi,Tea Loose,243,13.7,78,3.26,29.9
16553,6/8/2024,DNH and DD,Tea Loose,350,,,,
16554,6/8/2024,Gujarat,Tea Loose,252.5,35,43,0.14,26.3
16555,6/8/2024,Haryana,Tea Loose,237.33,37.9,19,0,25.9
16556,6/8/2024,Himachal Pradesh,Tea Loose,270.33,23.9,28,0,22.3
16557,6/8/2024,Jammu and Kashmir,Tea Loose,316,34.5,23,0.04,10.8
16558,6/8/2024,Jharkhand,Tea Loose,282.25,35.9,28,0,34.2
16559,6/8/2024,Karnataka,Tea Loose,290.6,24,79,0.24,24.8
16560,6/8/2024,Madhya Pradesh,Tea Loose,254.28,34.4,37,2.55,32.4
16561,6/8/2024,Maharashtra,Tea Loose,298.68,30.4,68,0.99,24.8
16562,6/8/2024,Meghalaya,Tea Loose,347.14,20.6,93,2.74,11.2
16563,6/8/2024,Mizoram,Tea Loose,520,26,83,4.35,8.6
16564,6/8/2024,Nagaland,Tea Loose,322.67,21.1,84,8.24,6.8
16565,6/8/2024,Odisha,Tea Loose,288.22,,,,
16566,6/8/2024,Punjab,Tea Loose,274.21,36.5,25,0.01,18
16567,6/8/2024,Rajasthan,Tea Loose,289.13,36.5,27,0.74,24.8
16568,6/8/2024,Sikkim,Tea Loose,392.5,17.5,84,5.84,9
16569,6/8/2024,Tamil Nadu,Tea Loose,315.94,29.8,70,12.49,30.6
16570,6/8/2024,Telangana,Tea Loose,303.5,,,,
16571,6/8/2024,Tripura,Tea Loose,221.5,29.2,83,7.14,26.3
16572,6/8/2024,Uttar Pradesh,Tea Loose,238,40.8,15,0,30.6
16573,6/8/2024,Uttarakhand,Tea Loose,280,34.2,18,0,20.9
16574,6/8/2024,West Bengal,Tea Loose,266.24,34.7,54,0,34.6
16575,6/9/2024,Andhra Pradesh,Tea Loose,350,31.5,65,0,36.7
16576,6/9/2024,Arunachal pradesh,Tea Loose,327,,,,
16577,6/9/2024,Assam,Tea Loose,252.35,27.9,80,4.98,6.8
16578,6/9/2024,Bihar,Tea Loose,281.33,39.4,31,0,34.2
16579,6/9/2024,Chandigarh,Tea Loose,253,36.8,15,0,22
16580,6/9/2024,Chhattisgarh,Tea Loose,229.67,36.1,34,0,25.6
16581,6/9/2024,Delhi,Tea Loose,243,15,76,6.01,28.4
16582,6/9/2024,DNH and DD,Tea Loose,350,,,,
16583,6/9/2024,Gujarat,Tea Loose,256.4,32.3,52,1.95,24.8
16584,6/9/2024,Haryana,Tea Loose,237.33,39.3,15,0,22.3
16585,6/9/2024,Himachal Pradesh,Tea Loose,274.91,25.9,25,0,19.1
16586,6/9/2024,Jammu and Kashmir,Tea Loose,290,35.6,17,0,15.5
16587,6/9/2024,Jharkhand,Tea Loose,283.27,36.4,28,0,34.6
16588,6/9/2024,Karnataka,Tea Loose,291.14,23.3,76,0.59,31.3
16589,6/9/2024,Madhya Pradesh,Tea Loose,248.78,30.7,50,6.62,27.4
16590,6/9/2024,Maharashtra,Tea Loose,298.68,27.9,79,23.01,23
16591,6/9/2024,Meghalaya,Tea Loose,330,21.6,88,4.9,10.4
16592,6/9/2024,Mizoram,Tea Loose,520,26.7,77,2.51,5.4
16593,6/9/2024,Odisha,Tea Loose,276.44,,,,
16594,6/9/2024,Puducherry,Tea Loose,297,30,66,2.5,28.8
16595,6/9/2024,Punjab,Tea Loose,273.08,38.3,15,0,13.7
16596,6/9/2024,Rajasthan,Tea Loose,311.4,34,34,0.24,30.2
16597,6/9/2024,Sikkim,Tea Loose,381.5,17.6,83,6.52,9.4
16598,6/9/2024,Tamil Nadu,Tea Loose,321.31,31,61,4.13,26.6
16599,6/9/2024,Telangana,Tea Loose,289,,,,
16600,6/9/2024,Uttar Pradesh,Tea Loose,236.14,41.3,13,0,25.6
16601,6/9/2024,West Bengal,Tea Loose,261,34.3,59,0,31.3
16602,6/10/2024,Andaman and Nicobar,Tea Loose,300,,,,
16603,6/10/2024,Andhra Pradesh,Tea Loose,327,30.8,68,0,32.4
16604,6/10/2024,Arunachal pradesh,Tea Loose,303.5,,,,
16605,6/10/2024,Assam,Tea Loose,249.88,27.6,84,8.29,10.1
16606,6/10/2024,Bihar,Tea Loose,275.7,39.7,29,0,30.2
16607,6/10/2024,Chhattisgarh,Tea Loose,260.5,36.6,33,0,21.6
16608,6/10/2024,Delhi,Tea Loose,243,11.9,73,0.02,23.4
16609,6/10/2024,DNH and DD,Tea Loose,350,,,,
16610,6/10/2024,Goa,Tea Loose,329,25.5,92,143.6,31
16611,6/10/2024,Gujarat,Tea Loose,248.86,32.3,50,0.23,19.4
16612,6/10/2024,Haryana,Tea Loose,245,39.2,10,0,27.7
16613,6/10/2024,Himachal Pradesh,Tea Loose,270.33,26.1,18,0,22
16614,6/10/2024,Jammu and Kashmir,Tea Loose,317.83,36.3,14,0,20.5
16615,6/10/2024,Jharkhand,Tea Loose,286.94,37.2,23,0,29.2
16616,6/10/2024,Karnataka,Tea Loose,290.03,23.9,76,1.65,28.8
16617,6/10/2024,Kerala,Tea Loose,231.67,25.9,87,18.16,11.9
16618,6/10/2024,Madhya Pradesh,Tea Loose,252.63,33.4,35,0.58,19.8
16619,6/10/2024,Maharashtra,Tea Loose,298.68,27.6,79,13.62,20.5
16620,6/10/2024,Manipur,Tea Loose,220,32.9,63,0,31.3
16621,6/10/2024,Meghalaya,Tea Loose,371.2,21.1,88,5.86,9
16622,6/10/2024,Mizoram,Tea Loose,479.67,26.3,81,7.36,4.3
16623,6/10/2024,Nagaland,Tea Loose,329.23,22.3,81,8.84,7.9
16624,6/10/2024,Odisha,Tea Loose,278.94,,,,
16625,6/10/2024,Puducherry,Tea Loose,297,30.3,65,1.86,24.5
16626,6/10/2024,Punjab,Tea Loose,271.31,39.2,12,0,14.4
16627,6/10/2024,Rajasthan,Tea Loose,296.64,32.1,37,0,23.8
16628,6/10/2024,Sikkim,Tea Loose,410,18,82,4.88,9.7
16629,6/10/2024,Tamil Nadu,Tea Loose,309.08,31.3,59,2.58,29.2
16630,6/10/2024,Telangana,Tea Loose,301.9,,,,
16631,6/10/2024,Tripura,Tea Loose,221.5,30.1,76,0.01,18.4
16632,6/10/2024,Uttar Pradesh,Tea Loose,239.63,41.1,10,0,25.2
